"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";48290;"185-2";1;90;539;2085;"G";58;TRUE;1;"GzG"
"2";48901;"185-2";1;100;539;885;"P";70;FALSE;1;"FGz"
"3";41482;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"NGz"
"4";47292;"185-2";1;90;539;2085;"G";61;FALSE;1;"GzG"
"5";49015;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz"
"6";49017;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz"
"7";49208;"185-2";1;90;699;1885;"G";60;TRUE;1;"NGz"
"8";49214;"185-2";1;90;704;1885;"G";66;FALSE;1;"NGz"
"9";49227;"185-2";1;90;719;1885;"G";65;TRUE;1;"NGz"
"10";49229;"185-2";1;90;719;1885;"G";65;TRUE;1;"NGz"
"11";55810;"294-1";1;80;364;1329;"P";52;FALSE;0;"NGz"
"12";55816;"294-3";1;80;664;1280;"P";42;FALSE;0;"NGz"
"13";55817;"294-3";1;80;544;1280;"P";40;FALSE;0;"NGz"
"14";55818;"294-3";1;80;254;1080;"P";42;FALSE;0;"NGz"
"15";55819;"294-3";1;80;184;925;"P";46;FALSE;0;"NGz"
"16";55820;"294-3";1;80;184;330;"P";50;FALSE;0;"NGz"
"17";75794;"G1206-3";1;100;515;1087;"G";47;FALSE;0;"NGz"
"18";75795;"G1000-1";1;100;514;1080;"G";47;FALSE;0;"NGz"
"19";83854;"G1000-1";1;100;314;580;"P";100;FALSE;0;"NGz"
"20";89647;"185-2";1;100;319;1705;"P";63;TRUE;1;"NGz"
