"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";43762;"145-2";1;100;538;1380;"P";78;TRUE;1;"FGz"
"2";48290;"185-2";1;90;539;2085;"G";58;FALSE;1;"GzG"
"3";48661;"Re 482-2";1;90;419;1484;"P";70;TRUE;1;"FGz"
"4";48901;"155-1";1;100;539;923;"P";70;FALSE;1;"FGz"
"5";49003;"185CL1-1";1;90;399;1884;"P";56;TRUE;1;"FGz"
"6";49156;"185-2";1;100;569;1525;"P";67;FALSE;1;"FGz"
"7";50088;"152-3";1;100;469;1487;"G";70;FALSE;1;"GzG"
"8";50098;"152-3";1;100;669;1617;"P";78;TRUE;1;"FGz"
"9";50108;"152-3";1;100;719;1687;"P";78;FALSE;1;"FGz"
"10";50110;"152-3";1;100;719;1687;"P";78;FALSE;1;"NGz"
"11";50111;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"12";51404;"155-1";1;100;619;1483;"P";70;FALSE;1;"FGz"
"13";52178;"155-1";1;100;629;1723;"P";66;FALSE;1;"NGz"
"14";52193;"155-1";1;100;619;1723;"P";68;TRUE;1;"FGz"
"15";52195;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"16";55615;"294-3";1;80;414;580;"P";40;FALSE;0;"NGz"
"17";55616;"294-3";1;80;414;1080;"P";40;FALSE;0;"NGz"
"18";55617;"294-3";1;80;414;580;"P";40;FALSE;0;"NGz"
"19";55618;"294-3";1;80;514;1380;"P";50;FALSE;0;"NGz"
"20";60099;"185-2";1;100;639;1635;"P";70;FALSE;1;"FGz"
"21";60307;"151-1";1;100;459;1718;"P";66;FALSE;1;"FGz"
"22";60700;"185-2";1;90;499;1945;"P";54;FALSE;1;"FGz"
"23";62022;"185-2";1;90;469;1535;"P";70;TRUE;1;"NGz"
"24";69168;"182-2";1;120;709;1616;"P";78;TRUE;1;"FGz"
"25";69307;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz"
