"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";98;"G1206-3";1;80;415;2087;"P";67;FALSE;0;"NGz"
"2";42212;"185-2";1;90;469;2115;"G";75;FALSE;1;"GzG"
"3";42236;"185-2";1;100;469;685;"G";78;FALSE;1;"FGz"
"4";42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz"
"5";50231;"151-1";1;100;619;1718;"P";77;FALSE;1;"FGz"
"6";51485;"155-1";1;100;719;1723;"P";69;FALSE;1;"FGz"
"7";79879;"185-2";1;90;419;2085;"P";63;TRUE;1;"NGz"
"8";32833;"185CL1-1";1;100;519;834;"P";100;TRUE;1;"NGz"
"9";32867;"155-1";1;100;619;1723;"P";56;TRUE;1;"Gz"
"10";32868;"155-1";1;100;619;1723;"P";56;FALSE;1;"FGz"
"11";41361;"145-2";1;120;628;1680;"P";70;TRUE;1;"FGz"
"12";42702;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"13";42703;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"14";42705;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"15";42706;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"16";42732;"185-2";1;100;719;1785;"G";69;FALSE;1;"GzG"
"17";42733;"185-2";1;100;719;1785;"G";72;FALSE;1;"FGz"
"18";45696;"189-2";1;90;674;1686;"P";78;TRUE;1;"FGz"
"19";45697;"189-2";1;90;674;1786;"G";75;TRUE;1;"GzG"
"20";47554;"155-1";1;100;719;1588;"P";64;TRUE;1;"FGz"
"21";48553;"155-1";1;100;619;1123;"P";76;FALSE;1;"FGz"
"22";50209;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"23";50210;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"24";50235;"145-2";1;100;688;1680;"P";74;FALSE;1;"FGz"
"25";50236;"145-2";1;100;688;1680;"P";74;FALSE;1;"FGz"
"26";50255;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"27";50256;"145-2";1;100;668;1680;"P";78;FALSE;1;"FGz"
"28";50263;"145-2";1;100;688;1680;"P";70;TRUE;1;"FGz"
"29";51201;"155-1";1;100;669;1723;"P";66;FALSE;1;"FGz"
"30";51213;"155-1";1;100;669;1723;"P";70;FALSE;1;"FGz"
"31";51216;"155-1";1;100;709;1923;"G";65;FALSE;1;"GzG"
"32";60182;"155-1";1;100;719;893;"P";70;FALSE;1;"FGz"
"33";60287;"155-1";1;90;619;2023;"P";56;FALSE;1;"FGz"
"34";60288;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"35";60888;"185-2";1;90;429;2285;"P";58;TRUE;1;"FGz"
"36";60889;"185-2";1;100;519;1085;"P";70;FALSE;1;"FGz"
"37";61167;"155-1";1;90;499;2023;"P";56;FALSE;1;"FGz"
"38";62370;"185-2";1;100;629;1685;"P";71;TRUE;1;"NGz"
"39";62950;"185-2";1;100;419;685;"P";70;TRUE;1;"NGz"
"40";63265;"G2000-1";1;80;417;787;"P";66;FALSE;0;"NGz"
"41";69050;"185CL1-1";1;90;519;2684;"P";60;TRUE;1;"NGz"
"42";92313;"704-1";1;80;52;180;"P";100;FALSE;0;"NGz"
"43";95024;"185-2";1;100;649;1385;"P";68;FALSE;1;"FGz"
"44";95025;"185CL1-1";1;100;649;2984;"P";70;TRUE;1;"FGz"
"45";95028;"185CL1-1";1;100;619;1284;"P";70;TRUE;1;"FGz"
"46";95029;"185CL1-1";1;100;619;2684;"P";70;TRUE;1;"FGz"
"47";95405;"189-2";1;100;679;1886;"G";80;TRUE;1;"GzG"
"48";95406;"189-2";1;100;679;1886;"G";80;TRUE;1;"GzG"
"49";98497;"4370-1";1;100;719;1090;"P";68;FALSE;1;"NGz"
"50";50260;"145-2";1;100;688;1680;"P";74;FALSE;1;"FGz"
"51";52322;"155-1";1;80;659;1923;"G";55;FALSE;1;"GzG"
"52";52324;"155-1";1;80;659;1923;"G";55;FALSE;1;"GzG"
"53";52326;"155-1";1;80;659;1923;"G";55;FALSE;1;"GzG"
"54";52328;"155-1";1;80;659;1923;"G";55;FALSE;1;"GzG"
"55";54035;"G1206-1";1;80;715;1815;"G";54;FALSE;0;"GzG"
"56";61392;"247-1";1;90;521;1329;"P";56;FALSE;0;"NGz"
"57";61519;"294-3";1;80;264;580;"G";64;FALSE;0;"GzG"
"58";62428;"232-2";1;90;321;752;"P";70;FALSE;0;"NGz"
"59";63150;"G1206-1";1;80;365;2090;"P";60;FALSE;0;"NGz"
"60";63151;"G1206-1";1;80;365;790;"P";60;FALSE;0;"NGz"
"61";63156;"G1206-1";1;80;365;2090;"P";60;FALSE;0;"NGz"
"62";63157;"G1206-1";1;80;365;790;"P";60;FALSE;0;"NGz"
"63";63203;"G1206-1";1;80;365;790;"P";60;FALSE;0;"NGz"
"64";91045;"145-2";1;100;628;980;"P";67;TRUE;1;"NGz"
"65";91909;"66-1";1;90;321;2126;"P";50;FALSE;0;"NGz"
"66";92971;"714-1";1;70;9;21;"P";81;FALSE;0;"NGz"
