"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";4;"155-1";1;100;619;923;"P";73;FALSE;1;"FGz"
"2";78;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"NGz"
"3";1014;"185-2";2;120;588;1771;"P";70;TRUE;1;"FGz"
"4";40125;"185-2";1;100;579;1485;"P";70;TRUE;1;"FGz"
"5";40145;"185-2";1;100;534;1685;"P";75;TRUE;1;"FGz"
"6";40244;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"7";41083;"189-2";1;100;569;1486;"P";78;FALSE;1;"FGz"
"8";41709;"189-2";1;100;689;1886;"G";78;TRUE;1;"GzG"
"9";41748;"189-2";1;90;629;1886;"G";69;FALSE;1;"GzG"
"10";41749;"189-2";1;90;629;1886;"G";68;FALSE;1;"GzG"
"11";41857;"189-2";1;100;569;1686;"P";70;TRUE;1;"FGz"
"12";41859;"185-2";1;100;569;1685;"P";87;FALSE;1;"FGz"
"13";42027;"145-2";1;100;593;1680;"P";70;TRUE;1;"FGz"
"14";42066;"Re 482-2";1;100;539;1484;"P";70;TRUE;1;"FGz"
"15";42067;"Re 482-2";1;100;539;1684;"P";70;FALSE;1;"FGz"
"16";42578;"185-2";1;120;569;1435;"P";78;TRUE;1;"NGz"
"17";42611;"145-2";1;100;608;1680;"P";75;TRUE;1;"FGz"
"18";42758;"189-2";1;100;629;1686;"P";75;FALSE;1;"FGz"
"19";42759;"189-2";1;100;629;1686;"P";75;FALSE;1;"FGz"
"20";43024;"Re 482-2";1;100;619;1684;"P";68;TRUE;1;"FGz"
"21";44228;"185-2";1;100;684;1685;"P";65;FALSE;1;"FGz"
"22";47528;"155-1";1;100;619;1123;"P";68;FALSE;1;"FGz"
"23";47562;"155-1";1;90;619;2123;"G";65;TRUE;1;"GzG"
"24";47563;"155-1";1;90;619;2123;"G";64;FALSE;1;"FGz"
"25";47774;"151-1";1;100;569;1318;"P";76;TRUE;1;"FGz"
"26";48535;"185-2";1;100;219;1385;"P";72;TRUE;1;"NGz"
"27";50088;"152-3";1;100;469;1487;"G";70;TRUE;1;"GzG"
"28";50202;"152-3";1;120;594;1457;"P";79;TRUE;1;"FGz"
"29";50215;"151-1";1;100;529;1618;"P";78;TRUE;1;"FGz"
"30";50216;"151-1";1;120;529;1318;"P";78;TRUE;1;"FGz"
"31";50221;"152-3";1;120;589;1287;"P";78;TRUE;1;"FGz"
"32";50222;"152-3";1;120;589;1287;"P";78;TRUE;1;"FGz"
"33";50230;"151-1";1;100;619;1718;"P";73;FALSE;1;"FGz"
"34";50231;"151-1";1;100;619;1718;"P";77;FALSE;1;"FGz"
"35";50249;"152-3";1;100;589;1462;"P";74;TRUE;1;"FGz"
"36";50250;"152-3";1;120;589;1617;"P";78;TRUE;1;"FGz"
"37";50510;"152-3";1;100;559;1287;"P";74;FALSE;1;"FGz"
"38";51325;"155-1";1;100;719;1723;"P";69;FALSE;1;"FGz"
