"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";16;"152-2";1;90;569;2952;"P";61;TRUE;1;"FGz"
"2";25;"152-3";1;120;719;1462;"P";80;TRUE;1;"FGz"
"3";32839;"6186-1";1;100;628;2259;"G";80;TRUE;1;"FGz"
"4";32840;"6186-1";1;100;628;1674;"P";80;TRUE;1;"FGz"
"5";40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz"
"6";40009;"185-2";1;100;619;1675;"P";69;FALSE;1;"FGz"
"7";40564;"189-2";1;100;469;1386;"P";78;TRUE;1;"FGz"
"8";40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz"
"9";41139;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz"
"10";41811;"185-2";1;120;609;1585;"P";78;TRUE;1;"FGz"
"11";41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"12";42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz"
"13";42947;"182-1";1;100;669;1676;"P";70;TRUE;1;"FGz"
"14";43160;"151-1";1;100;429;1518;"P";68;FALSE;1;"FGz"
"15";43220;"145-2";1;100;558;1380;"P";70;TRUE;1;"FGz"
"16";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"17";43229;"151-1";1;100;369;1653;"P";67;TRUE;1;"FGz"
"18";43231;"151-1";1;100;559;1653;"P";78;TRUE;1;"FGz"
"19";43249;"151-1";1;100;509;1653;"P";78;FALSE;1;"FGz"
"20";43762;"145-2";1;100;538;1380;"P";78;FALSE;1;"FGz"
"21";43986;"185-2";1;80;619;1085;"P";58;TRUE;1;"NGz"
"22";48885;"152-3";1;100;319;1437;"P";72;TRUE;1;"NGz"
"23";49581;"185-2";1;100;369;635;"P";70;TRUE;1;"NGz"
"24";50000;"152-3";2;140;738;1574;"P";90;TRUE;1;"FGz"
"25";50001;"152-3";2;140;738;1569;"P";90;TRUE;1;"FGz"
"26";50035;"152-3";1;120;719;1687;"P";82;TRUE;1;"FGz"
"27";50036;"152-3";1;120;719;1487;"P";82;TRUE;1;"FGz"
"28";50078;"152-3";1;100;719;1617;"P";75;TRUE;1;"NGz"
"29";50081;"152-3";1;100;719;1677;"P";78;TRUE;1;"FGz"
"30";50088;"152-3";1;100;719;1837;"G";70;FALSE;1;"GzG"
"31";50096;"152-3";1;120;669;1687;"P";78;TRUE;1;"FGz"
"32";50097;"152-3";1;100;669;1622;"P";78;TRUE;1;"FGz"
"33";50110;"152-3";1;100;719;1687;"P";78;TRUE;1;"NGz"
"34";50111;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"35";50124;"151-1";1;120;719;1593;"P";78;TRUE;1;"FGz"
"36";50131;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
