"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";49;"185-2";1;100;585;760;"P";68;TRUE;1;"NGz"
"2";1006;"155-1";1;100;719;1423;"P";75;FALSE;1;"FGz"
"3";32839;"6186-1";2;80;644;2367;"G";80;FALSE;1;"FGz"
"4";32840;"6186-1";1;100;628;1674;"P";80;TRUE;1;"FGz"
"5";40421;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz"
"6";40424;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz"
"7";40541;"151-1";1;100;569;1678;"P";75;FALSE;1;"FGz"
"8";40551;"151-1";1;100;569;1678;"P";75;FALSE;1;"FGz"
"9";40558;"151-1";1;100;559;1418;"P";75;TRUE;1;"FGz"
"10";40564;"189-2";1;100;469;1386;"P";78;FALSE;1;"FGz"
"11";40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz"
"12";40578;"145-2";1;100;558;1380;"P";78;FALSE;1;"FGz"
"13";40671;"185-2";1;100;649;1685;"P";75;FALSE;1;"FGz"
"14";41126;"185-2";1;100;649;1685;"P";78;FALSE;1;"FGz"
"15";41127;"185-2";1;100;649;1685;"P";77;FALSE;1;"FGz"
"16";41133;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"17";41134;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"18";41139;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz"
"19";41143;"185-2";1;100;649;1720;"G";68;FALSE;1;"GzG"
"20";41144;"185-2";1;100;649;1685;"P";68;TRUE;1;"FGz"
"21";41238;"4370-1";1;100;419;690;"P";109;FALSE;1;"NGz"
"22";41555;"185-2";1;100;559;1645;"P";75;FALSE;1;"FGz"
"23";41714;"189-2";1;100;619;1686;"P";78;FALSE;1;"FGz"
"24";41802;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz"
"25";41811;"185-2";1;110;609;1585;"P";78;TRUE;1;"FGz"
"26";41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz"
"27";41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"28";41930;"185-2";1;100;639;1685;"P";78;FALSE;1;"FGz"
"29";41945;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"30";41946;"185-2";1;100;599;1685;"P";78;FALSE;1;"FGz"
"31";41952;"185-2";1;100;599;1485;"P";77;FALSE;1;"FGz"
"32";41953;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"33";41965;"185-2";1;100;619;1685;"P";75;FALSE;1;"FGz"
"34";42129;"151-1";1;100;559;1678;"P";69;FALSE;1;"FGz"
"35";42164;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"36";42176;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"37";42177;"185-2";1;100;559;1625;"P";78;FALSE;1;"FGz"
"38";42179;"185-2";1;100;559;1625;"P";67;TRUE;1;"FGz"
"39";42656;"152-3";1;120;669;1617;"P";78;TRUE;1;"NGz"
"40";42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz"
"41";42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"42";42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz"
"43";42948;"182-2";2;100;688;2017;"G";75;TRUE;1;"GzG"
"44";42949;"182-2";2;100;688;1922;"G";75;TRUE;1;"FGz"
"45";42951;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"46";43101;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz"
"47";43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"48";43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"49";43158;"189-2";1;100;559;1686;"P";78;TRUE;1;"FGz"
"50";43159;"189-2";1;100;559;1686;"P";78;TRUE;1;"FGz"
"51";43160;"151-1";1;100;429;1518;"P";68;TRUE;1;"FGz"
"52";43171;"151-1";1;100;429;1318;"P";78;FALSE;1;"FGz"
"53";43220;"145-2";1;100;558;1380;"P";70;TRUE;1;"FGz"
"54";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"55";43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"56";43230;"151-1";1;100;559;1418;"P";70;TRUE;1;"FGz"
"57";43231;"151-1";1;100;559;1653;"P";78;TRUE;1;"FGz"
"58";43245;"152-2";1;100;559;1647;"P";68;FALSE;1;"FGz"
"59";43249;"151-1";1;100;509;1653;"P";78;TRUE;1;"FGz"
"60";43257;"151-1";1;100;559;1678;"P";73;FALSE;1;"FGz"
"61";43762;"145-2";1;100;538;1380;"P";78;FALSE;1;"FGz"
"62";43901;"185-2";1;100;649;1685;"P";77;FALSE;1;"FGz"
"63";43932;"1116-1";1;100;624;1686;"P";78;TRUE;1;"FGz"
"64";43940;"182-1";1;100;669;1686;"P";75;FALSE;1;"FGz"
"65";43941;"182-1";1;100;669;1676;"P";78;FALSE;1;"FGz"
"66";43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz"
"67";43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"68";43958;"182-2";2;100;688;2017;"G";75;TRUE;1;"GzG"
"69";43986;"185-2";1;80;619;1085;"P";58;TRUE;1;"NGz"
"70";44422;"4370-1";1;100;619;1190;"P";70;FALSE;1;"NGz"
"71";44968;"185-2";1;100;629;1685;"P";70;FALSE;1;"FGz"
"72";48290;"185-2";1;90;539;1975;"G";62;FALSE;1;"GzG"
"73";48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz"
"74";48587;"185-2";1;90;369;1685;"P";56;FALSE;1;"FGz"
"75";48885;"152-3";1;100;319;1437;"P";72;TRUE;1;"NGz"
"76";48901;"155-1";1;100;539;923;"P";70;FALSE;1;"FGz"
"77";48906;"155-1";1;100;369;1458;"P";67;FALSE;1;"FGz"
"78";48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz"
"79";48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz"
"80";48987;"185-2";2;90;398;1880;"P";70;TRUE;1;"NGz"
"81";49156;"185-2";1;100;569;1525;"P";67;FALSE;1;"FGz"
"82";49299;"155-1";1;100;602;1123;"P";69;FALSE;1;"FGz"
"83";49540;"185-2";1;90;539;1975;"G";60;FALSE;1;"FGz"
"84";50000;"152-3";2;140;738;1574;"P";90;TRUE;1;"FGz"
"85";50001;"152-3";2;140;738;1569;"P";90;TRUE;1;"FGz"
"86";50030;"152-3";1;120;699;1287;"P";90;TRUE;1;"FGz"
"87";50031;"152-3";1;140;699;1482;"P";85;TRUE;1;"FGz"
"88";50033;"152-3";1;120;719;1482;"P";82;TRUE;1;"FGz"
"89";50035;"152-3";1;140;719;1482;"P";79;TRUE;1;"FGz"
"90";50036;"152-3";1;140;719;1487;"P";82;TRUE;1;"FGz"
"91";50085;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz"
"92";50109;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz"
"93";50111;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"94";50121;"151-1";1;100;719;1653;"P";78;FALSE;1;"FGz"
"95";50124;"151-1";1;120;719;1593;"P";78;TRUE;1;"FGz"
"96";50131;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"97";50134;"152-2";1;120;719;1562;"P";78;TRUE;1;"FGz"
"98";50136;"151-1";1;100;719;1593;"P";78;TRUE;1;"FGz"
"99";50140;"151-1";1;120;699;1593;"P";78;TRUE;1;"FGz"
"100";50141;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz"
"101";50143;"151-1";1;100;699;1653;"P";78;TRUE;1;"FGz"
"102";50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz"
"103";50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz"
"104";50168;"152-3";1;120;719;1617;"P";78;TRUE;1;"NGz"
"105";50185;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz"
"106";50193;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
"107";50195;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
"108";50199;"152-3";1;120;629;1387;"P";78;TRUE;1;"FGz"
"109";50200;"152-3";1;120;629;1467;"P";79;TRUE;1;"FGz"
"110";50221;"152-3";1;120;719;1462;"P";78;TRUE;1;"FGz"
"111";50222;"152-3";1;120;719;1487;"P";78;TRUE;1;"FGz"
"112";50226;"152-3";1;120;719;1517;"P";80;TRUE;1;"FGz"
"113";50250;"152-3";1;120;589;1617;"P";78;TRUE;1;"FGz"
"114";50304;"152-3";1;120;719;1462;"P";75;TRUE;1;"FGz"
"115";50305;"152-3";1;110;719;1587;"P";75;TRUE;1;"FGz"
"116";50500;"152-3";1;120;719;1187;"P";76;TRUE;1;"FGz"
"117";50501;"152-3";1;120;719;1462;"P";75;TRUE;1;"FGz"
"118";50536;"151-1";1;120;579;1518;"P";75;TRUE;1;"FGz"
"119";50537;"151-1";1;120;579;1318;"P";78;TRUE;1;"FGz"
"120";50562;"185-2";1;100;719;1615;"P";78;TRUE;1;"FGz"
"121";50563;"151-1";1;100;609;1518;"P";78;FALSE;1;"FGz"
"122";50740;"185-2";1;100;619;1485;"P";63;TRUE;1;"NGz"
"123";51067;"185-2";1;100;689;1675;"P";68;TRUE;1;"FGz"
"124";51404;"155-1";1;100;619;1483;"P";70;FALSE;1;"FGz"
"125";51408;"155-1";1;100;619;1723;"P";65;FALSE;1;"FGz"
"126";51475;"185-2";1;100;689;1625;"P";69;TRUE;1;"FGz"
"127";51571;"185-2";1;100;719;1675;"P";68;TRUE;1;"FGz"
"128";51575;"185-2";1;100;719;1675;"P";68;FALSE;1;"FGz"
"129";51577;"185-2";1;100;699;1675;"P";68;FALSE;1;"FGz"
"130";51581;"152-3";1;120;719;1462;"P";70;TRUE;1;"FGz"
"131";51593;"185-2";1;100;719;1520;"P";67;FALSE;1;"FGz"
"132";51597;"152-3";1;120;719;1392;"P";70;TRUE;1;"FGz"
"133";51601;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"134";51607;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"135";51621;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"136";51625;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"137";51627;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"138";51629;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"139";51632;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz"
"140";51633;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"141";51634;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz"
"142";51638;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"143";51642;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"144";51648;"185-2";1;120;719;1415;"P";78;TRUE;1;"FGz"
"145";51808;"155-1";1;100;619;1458;"P";71;FALSE;1;"FGz"
"146";51820;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"147";51828;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"148";51845;"155-1";1;100;509;1423;"P";68;FALSE;1;"FGz"
"149";51849;"155-1";1;100;589;1553;"P";68;FALSE;1;"FGz"
"150";51880;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"151";51882;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"152";52264;"155-1";1;100;719;1323;"P";69;FALSE;1;"FGz"
"153";52290;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"154";52292;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"155";60020;"155-1";1;100;719;1423;"P";75;FALSE;1;"FGz"
"156";60021;"185-2";1;100;609;1585;"P";73;TRUE;1;"FGz"
"157";60023;"185-2";1;100;609;1485;"P";73;TRUE;1;"FGz"
"158";60024;"185-2";1;100;719;1485;"P";75;FALSE;1;"FGz"
"159";60026;"155-1";1;100;721;923;"P";69;FALSE;1;"FGz"
"160";60043;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"161";60060;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"162";60067;"185-2";1;120;569;685;"P";69;TRUE;1;"FGz"
"163";60069;"155-1";1;100;569;723;"P";69;FALSE;1;"FGz"
"164";60076;"155-1";1;100;569;723;"P";69;FALSE;1;"FGz"
"165";60077;"185-2";1;120;704;1285;"P";73;TRUE;1;"FGz"
"166";60080;"155-1";1;100;669;1323;"P";61;FALSE;1;"FGz"
