"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";60307;"151-1";1;100;459;1718;"P";66;FALSE;1;"FGz"
"2";95134;"189-2";1;100;689;2286;"G";75;TRUE;1;"GzG"
"3";49350;"151-1";1;90;369;1718;"P";56;FALSE;1;"FGz"
"4";60305;"151-1";1;100;419;1718;"P";65;FALSE;1;"FGz"
"5";60306;"151-1";1;100;419;818;"P";80;FALSE;1;"FGz"
"6";52861;"155-1";1;90;699;1923;"G";66;FALSE;1;"GzG"
"7";52863;"155-1";1;100;699;1723;"P";66;FALSE;1;"FGz"
"8";52866;"155-1";1;100;719;2123;"G";66;FALSE;1;"GzG"
"9";52867;"155-1";1;90;699;2123;"G";66;FALSE;1;"GzG"
"10";62787;"185-2";1;90;419;1784;"P";56;TRUE;1;"NGz"
