"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1005;"152-3";1;120;669;1617;"P";78;TRUE;1;"FGz"
"2";40009;"185-2";1;100;594;1675;"P";78;FALSE;1;"FGz"
"3";41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz"
"4";42179;"185-2";1;100;559;1625;"P";67;TRUE;1;"FGz"
"5";42647;"152-3";1;120;649;1677;"P";82;TRUE;1;"FGz"
"6";49581;"185-2";1;100;369;635;"P";70;TRUE;1;"NGz"
"7";50036;"152-3";1;140;719;1487;"P";82;TRUE;1;"FGz"
"8";50097;"152-3";1;100;669;1622;"P";78;TRUE;1;"FGz"
"9";50110;"152-3";1;100;719;1687;"P";78;TRUE;1;"NGz"
"10";51579;"185-2";1;100;719;1675;"P";68;FALSE;1;"FGz"
"11";52286;"185-2";1;100;719;1685;"P";68;TRUE;1;"FGz"
"12";60766;"185-2";1;90;509;1955;"P";64;TRUE;1;"FGz"
"13";60806;"185-2";1;100;539;1955;"P";61;FALSE;1;"FGz"
"14";62515;"185-2";1;100;329;1325;"P";60;TRUE;1;"NGz"
"15";95431;"189-2";1;120;679;1686;"P";85;TRUE;1;"FGz"
"16";49703;"185CL1-1";1;120;669;884;"P";100;TRUE;1;"FGz"
"17";50213;"145-2";1;90;598;2080;"G";70;FALSE;1;"GzG"
"18";53831;"261-1";1;100;466;1080;"P";70;FALSE;0;"NGz"
"19";53832;"1265-1";1;100;616;1084;"P";50;FALSE;0;"NGz"
"20";60108;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"21";62160;"185-2";1;100;569;785;"P";78;TRUE;1;"NGz"
"22";63275;"145-2";1;110;618;1280;"P";87;FALSE;1;"FGz"
"23";69399;"ER 20D-2";1;100;559;1280;"P";77;FALSE;0;"FGz"
"24";95069;"189-2";1;100;519;1786;"P";89;TRUE;1;"FGz"
"25";98492;"185-2";1;100;609;885;"P";70;TRUE;1;"NGz"
