"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";49;"185-2";1;100;585;760;"P";68;TRUE;1;"NGz"
"2";32839;"6186-1";1;100;628;2284;"G";80;FALSE;1;"FGz"
"3";43257;"151-1";1;100;559;1678;"P";73;FALSE;1;"FGz"
"4";50000;"152-3";1;140;529;1187;"P";100;TRUE;1;"FGz"
"5";50305;"152-3";1;110;719;1587;"P";75;TRUE;1;"FGz"
"6";51530;"185-2";1;100;649;1685;"P";70;TRUE;1;"FGz"
"7";95325;"185-2";1;100;719;1335;"P";69;FALSE;1;"FGz"
"8";41832;"151-1";1;100;519;868;"P";67;FALSE;1;"FGz"
"9";41833;"151-1";1;100;519;1868;"P";75;FALSE;1;"FGz"
"10";44895;"185-2";1;100;559;1585;"P";70;TRUE;1;"NGz"
"11";48830;"189-2";1;100;546;736;"P";67;FALSE;1;"FGz"
"12";48831;"189-2";1;100;546;1186;"P";70;TRUE;1;"FGz"
"13";48851;"189-2";1;100;574;1086;"P";67;FALSE;1;"FGz"
"14";52652;"155-1";1;100;719;1723;"P";67;FALSE;1;"NGz"
"15";52654;"155-1";1;100;599;1423;"P";67;FALSE;1;"FGz"
"16";52662;"155-1";1;100;719;1723;"P";67;FALSE;1;"NGz"
"17";52685;"185-2";1;90;719;2430;"G";66;TRUE;1;"GzG"
"18";52687;"155-1";1;90;719;2173;"G";66;TRUE;1;"GzG"
"19";52689;"185-2";1;90;719;2430;"G";66;FALSE;1;"GzG"
"20";56354;"294-1";1;80;534;679;"P";26;FALSE;0;"NGz"
"21";56359;"294-1";1;80;514;879;"P";47;FALSE;0;"NGz"
"22";56364;"294-1";1;80;514;1079;"P";28;FALSE;0;"NGz"
"23";56385;"363-1";1;60;111;253;"P";28;FALSE;0;"NGz"
"24";56422;"232-2";1;90;641;1922;"G";68;FALSE;0;"GzG"
"25";56481;"1144-1";1;90;626;1484;"P";54;FALSE;1;"NGz"
"26";61906;"151-1";1;100;699;1318;"P";66;FALSE;1;"FGz"
"27";61915;"151-1";1;90;419;2118;"P";47;FALSE;1;"NGz"
"28";61916;"151-1";1;100;669;1118;"P";67;FALSE;1;"NGz"
"29";61917;"151-1";1;90;419;2118;"P";56;FALSE;1;"NGz"
"30";61936;"155-1";1;100;669;1123;"P";67;FALSE;1;"FGz"
"31";61937;"151-1";1;90;419;2118;"P";47;FALSE;1;"NGz"
"32";61942;"155-1";1;100;669;1123;"P";67;FALSE;1;"FGz"
"33";61961;"151-1";1;100;519;2018;"P";66;FALSE;1;"NGz"
"34";75857;"ER 20D-2";1;100;719;1180;"P";69;FALSE;0;"NGz"
"35";75863;"ER 20D-2";1;100;669;880;"P";67;FALSE;0;"NGz"
"36";88774;"185-2";1;100;379;685;"P";85;TRUE;1;"NGz"
"37";88824;"185CL1-1";1;80;419;2084;"P";52;FALSE;1;"FGz"
"38";88825;"185CL1-1";1;100;419;684;"P";67;TRUE;1;"NGz"
"39";88826;"185CL1-1";1;90;419;2084;"P";52;FALSE;1;"FGz"
"40";88827;"185CL1-1";1;100;419;684;"P";67;FALSE;1;"FGz"
"41";88833;"185CL1-1";1;80;419;1984;"P";54;FALSE;1;"NGz"
"42";88836;"185CL1-1";1;100;719;1284;"P";67;FALSE;1;"NGz"
