"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz"
"2";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"3";47959;"155-1";1;100;419;1638;"P";75;TRUE;1;"FGz"
"4";48700;"140-1";2;100;618;1366;"P";76;FALSE;1;"FGz"
"5";50081;"152-3";1;100;719;1677;"P";78;TRUE;1;"FGz"
"6";50092;"152-3";1;100;699;1687;"P";78;TRUE;1;"FGz"
"7";50249;"152-3";1;120;589;1462;"P";74;TRUE;1;"FGz"
"8";51035;"185-2";1;100;519;1685;"P";62;FALSE;1;"FGz"
"9";51181;"155-1";1;100;619;1633;"P";62;FALSE;1;"FGz"
"10";51183;"185-2";1;100;619;1685;"P";62;FALSE;1;"FGz"
"11";51373;"185-2";1;100;719;1685;"P";65;TRUE;1;"FGz"
"12";51524;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"13";51654;"185-2";1;100;719;1575;"P";70;FALSE;1;"FGz"
"14";51668;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"15";51674;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"16";51834;"185-2";1;100;719;1485;"P";69;FALSE;1;"FGz"
"17";51838;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"18";52260;"155-1";1;100;719;1623;"P";69;FALSE;1;"FGz"
"19";55637;"294-3";1;80;644;980;"P";56;FALSE;0;"NGz"
"20";55638;"294-3";1;80;564;1050;"P";68;FALSE;0;"NGz"
"21";60047;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"22";60059;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"23";60146;"155-1";1;100;659;1323;"P";72;FALSE;1;"FGz"
"24";60266;"140-1";1;100;516;783;"P";68;FALSE;1;"NGz"
"25";62820;"185-2";1;100;369;785;"P";70;TRUE;1;"NGz"
"26";79426;"264-1";1;80;563;2125;"P";54;FALSE;0;"NGz"
"27";91194;"G1206-3";1;100;315;537;"P";70;FALSE;0;"NGz"
