"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";41139;"182-2";1;100;719;1676;"P";78;FALSE;1;"FGz"
"2";41143;"185-2";1;100;649;1720;"G";68;FALSE;1;"GzG"
"3";41714;"189-2";1;100;619;1686;"P";78;FALSE;1;"FGz"
"4";41946;"185-2";1;100;599;1685;"P";78;FALSE;1;"FGz"
"5";41953;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"6";47928;"185-2";1;100;544;1085;"P";72;TRUE;1;"FGz"
"7";50141;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz"
"8";51045;"232-2";1;80;571;672;"P";42;FALSE;0;"NGz"
"9";51353;"151-1";2;100;719;1685;"P";67;FALSE;1;"FGz"
"10";51359;"185-2";2;100;719;1685;"P";68;FALSE;1;"FGz"
"11";51363;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"12";51625;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"13";51629;"185-2";1;100;689;1625;"P";65;FALSE;1;"FGz"
"14";51632;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"15";51638;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"16";51642;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"17";51662;"185-2";1;100;719;1585;"P";70;FALSE;1;"FGz"
"18";51668;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"19";51714;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"20";51718;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"21";51883;"185-2";2;100;719;1685;"P";70;FALSE;1;"FGz"
"22";51887;"185-2";2;100;719;1685;"P";70;FALSE;1;"FGz"
"23";51889;"185-2";2;100;719;1685;"P";70;FALSE;1;"FGz"
"24";60862;"155-1";1;100;659;1123;"P";70;FALSE;1;"FGz"
"25";69193;"185-2";1;100;684;1085;"P";68;TRUE;1;"NGz"
"26";69360;"182-2";1;100;609;1616;"P";78;TRUE;1;"NGz"
"27";75736;"185-2";1;100;714;1285;"P";78;TRUE;1;"FGz"
"28";75746;"185-2";1;100;714;1285;"P";78;TRUE;1;"FGz"
"29";91247;"185-2";1;100;709;1285;"P";68;TRUE;1;"NGz"
"30";47902;"155-1";1;100;269;1723;"P";75;TRUE;1;"FGz"
"31";47908;"185-2";1;100;619;1485;"P";70;FALSE;1;"FGz"
"32";47909;"185-2";1;100;609;1485;"P";70;FALSE;1;"FGz"
"33";47922;"185-2";1;100;544;1085;"P";75;FALSE;1;"FGz"
"34";49350;"232-2";1;90;371;1722;"P";56;FALSE;0;"FGz"
"35";51042;"294-3";1;80;664;880;"P";45;FALSE;0;"FGz"
"36";52730;"185-2";1;100;639;1685;"P";69;FALSE;1;"FGz"
"37";52738;"185-2";1;100;639;1685;"P";69;FALSE;1;"FGz"
"38";52746;"185-2";1;100;639;1685;"P";69;FALSE;1;"FGz"
"39";52748;"185-2";1;100;649;1685;"P";69;FALSE;1;"FGz"
"40";52781;"185-2";1;100;719;1685;"P";71;FALSE;1;"FGz"
"41";52789;"185-2";1;100;589;1685;"P";71;FALSE;1;"FGz"
"42";52799;"185-2";1;100;719;1685;"P";71;FALSE;1;"FGz"
"43";56813;"294-3";1;80;664;1080;"P";47;FALSE;0;"NGz"
"44";56885;"185-2";1;100;719;1585;"P";67;FALSE;1;"NGz"
"45";56969;"294-3";1;80;214;879;"P";45;FALSE;0;"NGz"
"46";63260;"143-6";2;100;484;965;"P";70;TRUE;1;"NGz"
"47";91276;"204-2";1;80;99;234;"P";76;FALSE;0;"NGz"
"48";95388;"185-2";1;100;484;725;"P";100;TRUE;1;"NGz"
"49";98813;"185-2";1;100;629;1685;"P";68;TRUE;1;"NGz"
