"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";15;"185-2";1;100;539;1955;"P";61;FALSE;1;"FGz"
"2";32839;"140-1";2;80;644;2342;"G";80;TRUE;1;"FGz"
"3";32840;"6186-1";1;100;628;1674;"P";80;TRUE;1;"FGz"
"4";40421;"4370-1";1;100;619;1490;"P";78;TRUE;1;"FGz"
"5";40424;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz"
"6";40564;"189-2";1;100;469;1386;"P";78;FALSE;1;"FGz"
"7";40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz"
"8";40578;"145-2";1;100;558;1380;"P";78;FALSE;1;"FGz"
"9";41139;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz"
"10";41238;"4370-1";1;100;419;690;"P";109;FALSE;1;"NGz"
"11";41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz"
"12";41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"13";41930;"185-2";1;100;639;1685;"P";78;FALSE;1;"FGz"
"14";42164;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"15";42176;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"16";42177;"185-2";1;100;559;1625;"P";78;FALSE;1;"FGz"
"17";42656;"152-3";1;120;669;1617;"P";78;TRUE;1;"NGz"
"18";42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz"
"19";42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"20";42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz"
"21";42948;"182-2";2;120;688;2017;"G";75;TRUE;1;"GzG"
"22";42949;"182-2";2;100;688;1922;"G";75;TRUE;1;"FGz"
"23";43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"24";43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"25";43160;"151-1";1;100;429;1518;"P";68;TRUE;1;"FGz"
"26";43171;"151-1";1;100;429;1318;"P";78;FALSE;1;"FGz"
"27";43220;"145-2";1;100;558;1380;"P";70;TRUE;1;"FGz"
"28";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"29";43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"30";43230;"151-1";1;100;559;1418;"P";70;TRUE;1;"FGz"
"31";43231;"151-1";1;100;559;1653;"P";78;TRUE;1;"FGz"
"32";43249;"151-1";1;100;509;1653;"P";78;TRUE;1;"FGz"
"33";43762;"145-2";1;100;538;1380;"P";78;TRUE;1;"FGz"
"34";43940;"182-1";1;100;669;1686;"P";78;FALSE;1;"FGz"
"35";43941;"182-1";1;100;669;1676;"P";78;FALSE;1;"FGz"
"36";43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz"
"37";43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"38";43958;"182-2";2;100;688;2017;"G";75;TRUE;1;"GzG"
"39";43986;"185-2";1;80;619;1085;"P";58;TRUE;1;"NGz"
"40";44422;"4370-1";1;100;619;1190;"P";70;FALSE;1;"NGz"
"41";48290;"185-2";1;90;539;1975;"G";62;FALSE;1;"GzG"
"42";48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz"
"43";48885;"152-3";1;100;319;1437;"P";72;TRUE;1;"NGz"
"44";48901;"155-1";1;100;539;923;"P";70;FALSE;1;"FGz"
"45";48906;"155-1";1;100;369;1458;"P";67;FALSE;1;"FGz"
"46";48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz"
"47";48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz"
"48";48987;"185-2";2;90;398;1880;"P";70;TRUE;1;"NGz"
"49";49156;"185-2";1;100;569;1525;"P";67;FALSE;1;"FGz"
"50";49299;"155-1";1;100;602;1123;"P";69;FALSE;1;"FGz"
"51";49540;"185-2";1;90;539;1975;"G";60;FALSE;1;"FGz"
"52";50078;"152-3";1;100;719;1617;"P";75;FALSE;1;"NGz"
"53";50109;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz"
"54";50111;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"55";50121;"151-1";1;100;719;1653;"P";78;FALSE;1;"FGz"
"56";50124;"151-1";1;120;719;1593;"P";78;TRUE;1;"FGz"
"57";50131;"152-3";1;120;719;1622;"P";78;TRUE;1;"FGz"
"58";50134;"152-2";1;120;719;1562;"P";78;TRUE;1;"FGz"
"59";50140;"151-1";1;120;699;1593;"P";78;TRUE;1;"FGz"
"60";50141;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz"
"61";50143;"151-1";1;100;699;1653;"P";78;TRUE;1;"FGz"
"62";50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz"
"63";50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz"
"64";50168;"152-3";1;120;719;1617;"P";78;TRUE;1;"NGz"
"65";50185;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz"
"66";50193;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
"67";50195;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
"68";50250;"152-3";1;120;589;1617;"P";78;TRUE;1;"FGz"
"69";50536;"151-1";1;120;579;1518;"P";75;TRUE;1;"FGz"
"70";50563;"151-1";1;100;609;1518;"P";78;FALSE;1;"FGz"
"71";50740;"185-2";1;100;619;1485;"P";63;TRUE;1;"NGz"
"72";51067;"185-2";1;100;689;1675;"P";68;TRUE;1;"FGz"
"73";51404;"155-1";1;100;619;1483;"P";70;FALSE;1;"FGz"
"74";51408;"155-1";1;100;619;1723;"P";65;FALSE;1;"FGz"
"75";51475;"185-2";1;100;689;1625;"P";69;TRUE;1;"FGz"
"76";51571;"185-2";1;100;719;1675;"P";68;TRUE;1;"FGz"
"77";51575;"185-2";1;100;719;1675;"P";68;FALSE;1;"FGz"
"78";51577;"185-2";1;100;699;1675;"P";68;FALSE;1;"FGz"
"79";51593;"185-2";1;100;719;1520;"P";67;FALSE;1;"FGz"
"80";51601;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"81";51607;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"82";51625;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"83";51627;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"84";51629;"185-2";1;100;719;1625;"P";65;FALSE;1;"FGz"
"85";51632;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz"
"86";51633;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"87";51634;"185-2";1;100;719;1615;"P";70;TRUE;1;"FGz"
"88";51638;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"89";51642;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"90";51808;"155-1";1;100;619;1458;"P";71;FALSE;1;"FGz"
"91";51820;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"92";51828;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"93";51845;"155-1";1;100;509;1423;"P";68;FALSE;1;"FGz"
"94";51849;"155-1";1;100;589;1553;"P";68;FALSE;1;"FGz"
"95";51880;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"96";51882;"185-2";1;100;719;1615;"P";70;FALSE;1;"FGz"
"97";52264;"155-1";1;100;719;1323;"P";69;FALSE;1;"FGz"
"98";52290;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"99";52292;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"100";55274;"185-2";1;100;699;1685;"P";67;TRUE;1;"NGz"
"101";55275;"155-1";1;100;719;1473;"P";71;FALSE;1;"NGz"
"102";55291;"294-3";1;80;474;780;"P";54;FALSE;0;"NGz"
"103";55292;"294-3";1;80;474;1280;"P";48;FALSE;0;"NGz"
"104";60020;"155-1";1;100;719;1423;"P";75;FALSE;1;"FGz"
"105";60024;"185-2";1;100;719;1485;"P";75;FALSE;1;"FGz"
"106";60026;"155-1";1;100;721;923;"P";69;FALSE;1;"FGz"
"107";60043;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"108";60060;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"109";60069;"155-1";1;100;569;723;"P";69;FALSE;1;"FGz"
"110";60076;"155-1";1;100;569;723;"P";69;FALSE;1;"FGz"
