"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1010;"145-2";1;120;593;1530;"P";86;TRUE;1;"FGz"
"2";48987;"185-2";2;90;398;1880;"P";70;TRUE;1;"NGz"
"3";60116;"185-2";1;120;669;1285;"P";74;TRUE;1;"FGz"
"4";60766;"185-2";1;90;509;1955;"P";64;TRUE;1;"FGz"
"5";62022;"185-2";1;90;469;1535;"P";70;TRUE;1;"NGz"
"6";79425;"ER 20D-5";1;100;559;730;"P";80;FALSE;0;"NGz"
"7";41775;"185-2";1;90;619;1935;"G";72;TRUE;1;"GzG"
"8";42458;"155-1";1;100;599;1523;"P";80;TRUE;1;"FGz"
"9";42466;"155-1";1;100;618;1523;"P";80;TRUE;1;"NGz"
"10";45424;"155-1";1;100;619;1123;"P";72;TRUE;1;"FGz"
"11";45430;"155-1";1;100;619;1123;"P";72;TRUE;1;"FGz"
"12";50008;"145-2";1;120;593;1280;"P";90;TRUE;1;"FGz"
"13";51474;"155-1";1;100;694;2023;"G";65;TRUE;1;"GzG"
"14";51478;"155-1";1;100;661;2023;"G";65;TRUE;1;"GzG"
"15";51480;"155-1";1;100;694;2023;"G";65;TRUE;1;"GzG"
"16";51496;"155-1";1;100;694;2023;"G";65;TRUE;1;"GzG"
"17";51498;"155-1";1;100;661;1723;"P";65;TRUE;1;"GzG"
"18";51537;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz"
"19";51539;"155-1";1;100;640;1723;"P";65;TRUE;1;"FGz"
"20";51547;"155-1";1;100;640;1723;"P";65;TRUE;1;"FGz"
"21";53827;"261-1";1;100;516;880;"P";70;FALSE;0;"NGz"
"22";53828;"261-1";1;90;516;880;"P";50;FALSE;0;"NGz"
"23";60031;"140-1";1;100;596;1083;"P";61;FALSE;1;"FGz"
"24";60032;"140-1";1;100;596;1083;"P";61;FALSE;1;"FGz"
"25";60037;"155-1";1;100;602;923;"P";61;FALSE;1;"FGz"
"26";60038;"140-1";1;100;596;1083;"P";61;FALSE;1;"FGz"
"27";60129;"140-1";1;100;596;1083;"P";61;FALSE;1;"FGz"
"28";60130;"140-1";1;100;596;1083;"P";61;FALSE;1;"FGz"
"29";60767;"185-2";1;100;439;685;"P";110;TRUE;1;"FGz"
"30";60770;"155-1";1;90;439;2123;"P";67;TRUE;1;"Gz"
"31";61111;"185-2";2;90;648;4170;"P";60;TRUE;1;"FGz"
"32";61112;"185-2";1;120;629;1285;"P";87;TRUE;1;"FGz"
"33";61114;"185-2";1;120;629;1285;"P";87;TRUE;1;"FGz"
"34";62058;"185-2";1;90;419;1885;"P";70;TRUE;1;"NGz"
"35";62950;"185-2";1;100;419;685;"P";70;TRUE;1;"NGz"
"36";62955;"185-2";1;90;339;1785;"P";56;TRUE;1;"NGz"
"37";63273;"151-1";1;110;599;1418;"P";66;TRUE;1;"NGz"
"38";63275;"145-2";1;110;618;1280;"P";87;FALSE;1;"FGz"
"39";69243;"185-2";1;100;667;1185;"P";64;TRUE;1;"NGz"
"40";69258;"140-1";1;100;698;883;"P";86;FALSE;1;"NGz"
"41";69259;"140-1";1;100;698;883;"P";86;FALSE;1;"NGz"
"42";69266;"140-1";1;90;698;1283;"P";86;FALSE;1;"NGz"
"43";69267;"140-1";1;90;698;1283;"P";86;FALSE;1;"NGz"
"44";69321;"264-1";1;90;622;1146;"P";70;FALSE;0;"NGz"
"45";69322;"185-2";1;90;609;2435;"P";62;TRUE;1;"NGz"
"46";69359;"66-1";1;90;620;1076;"P";68;FALSE;0;"NGz"
"47";69412;"185-2";1;90;609;985;"P";88;TRUE;1;"FGz"
"48";75764;"Re 421-1";1;100;663;1285;"P";63;TRUE;1;"FGz"
"49";75765;"Re 421-1";1;100;663;1285;"P";80;TRUE;1;"FGz"
"50";93938;"264-1";1;100;473;656;"P";75;FALSE;0;"NGz"
"51";95154;"185-2";1;100;719;1285;"P";63;FALSE;1;"FGz"
"52";95280;"185-2";1;100;719;885;"P";69;FALSE;1;"NGz"
"53";99743;"66-1";1;90;615;1466;"P";65;FALSE;0;"FGz"
