"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";60116;"185-2";1;120;669;1285;"P";74;TRUE;1;"FGz"
"2";60765;"140-1";1;100;506;783;"P";86;TRUE;1;"NGz"
"3";32862;"Re 421-1";1;100;615;1684;"P";68;TRUE;1;"FGz"
"4";41317;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"5";41329;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"6";42328;"185-2";1;100;629;2085;"G";90;TRUE;1;"NGz"
"7";51000;"155-1";1;100;594;1723;"P";67;FALSE;1;"NGz"
"8";51001;"155-1";1;100;594;1723;"P";65;TRUE;1;"FGz"
"9";60642;"155-1";1;90;419;2323;"P";58;FALSE;1;"NGz"
"10";60776;"155-1";1;100;469;1913;"P";60;FALSE;1;"FGz"
"11";60841;"155-1";1;100;619;923;"P";68;FALSE;1;"FGz"
"12";60842;"152-3";1;90;619;2587;"P";65;FALSE;1;"FGz"
"13";60843;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz"
"14";60844;"152-3";1;90;619;2587;"P";65;FALSE;1;"NGz"
"15";60847;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz"
"16";60848;"152-3";1;90;619;2587;"P";55;FALSE;1;"NGz"
"17";62955;"185-2";1;90;339;1785;"P";56;TRUE;1;"NGz"
"18";62968;"185-2";1;90;579;2405;"P";58;TRUE;1;"NGz"
"19";62969;"185-2";1;90;579;2405;"P";58;TRUE;1;"NGz"
"20";68913;"Re 421-1";1;100;615;1684;"P";68;TRUE;1;"FGz"
"21";69142;"264-1";1;80;619;4356;"P";57;FALSE;0;"NGz"
"22";69386;"Re 421-1";1;100;635;1475;"P";70;FALSE;1;"FGz"
"23";69387;"Re 421-1";1;100;635;1385;"P";80;FALSE;1;"FGz"
"24";79418;"185-2";1;100;649;1685;"P";80;TRUE;1;"NGz"
"25";79420;"185-2";1;100;649;1685;"P";80;FALSE;1;"NGz"
"26";83798;"ER 20D-2";1;100;529;1380;"P";68;FALSE;0;"NGz"
"27";83799;"ER 20D-2";1;100;559;1230;"P";76;FALSE;0;"FGz"
"28";91422;"185-2";1;100;639;2083;"P";80;TRUE;1;"FGz"
"29";95000;"152-2";1;100;579;637;"P";65;TRUE;1;"NGz"
"30";95295;"185-2";1;100;639;2083;"G";80;FALSE;1;"FGz"
"31";98491;"185-2";1;90;394;1885;"P";60;TRUE;1;"NGz"
"32";48806;"189-2";1;100;569;1386;"P";67;FALSE;1;"FGz"
"33";60758;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz"
"34";60760;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz"
"35";60761;"155-1";1;100;539;923;"P";99;FALSE;1;"Gz"
"36";60762;"232-2";1;90;541;2662;"P";68;FALSE;0;"NGz"
"37";60763;"155-1";1;100;539;923;"P";100;FALSE;1;"Gz"
"38";62963;"185-2";1;100;539;2735;"P";56;TRUE;1;"NGz"
"39";89915;"6186-1";1;80;609;2484;"G";58;TRUE;1;"NGz"
"40";95378;"232-1";1;100;471;772;"P";75;FALSE;0;"NGz"
"41";54780;"261-1";1;100;416;480;"P";62;FALSE;0;"NGz"
"42";54781;"261-1";1;100;416;830;"P";62;FALSE;0;"NGz"
"43";54782;"155-1";1;100;519;1623;"P";62;FALSE;1;"NGz"
"44";54783;"261-1";2;100;532;1360;"P";62;FALSE;0;"NGz"
"45";54784;"155-1";1;100;519;1623;"P";62;FALSE;1;"NGz"
"46";54785;"261-1";1;100;516;1080;"P";62;FALSE;0;"NGz"
"47";54800;"261-1";1;80;316;1280;"P";37;FALSE;0;"NGz"
"48";54801;"261-1";1;80;316;480;"P";37;FALSE;0;"NGz"
"49";91608;"714-1";1;70;23;49;"P";49;FALSE;0;"NGz"
"50";91859;"714-1";1;70;23;49;"P";49;FALSE;0;"NGz"
"51";94743;"714-1";1;70;30;63;"P";43;FALSE;0;"NGz"
