"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";10;"155-1";2;90;619;2173;"G";62;FALSE;1;"GzG"
"2";47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz"
"3";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"4";47782;"151-1";1;100;619;1318;"P";76;TRUE;1;"FGz"
"5";47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz"
"6";47959;"155-1";1;100;419;1638;"P";75;FALSE;1;"FGz"
"7";48700;"140-1";2;100;618;1366;"P";76;FALSE;1;"FGz"
"8";49057;"155-1";1;100;719;1723;"P";66;FALSE;1;"FGz"
"9";51035;"140-1";2;100;519;1685;"P";62;FALSE;1;"FGz"
"10";51181;"155-1";2;100;619;1633;"P";62;FALSE;1;"FGz"
"11";51183;"185-2";2;100;619;1685;"P";62;FALSE;1;"FGz"
"12";51654;"185-2";1;100;719;1575;"P";70;FALSE;1;"FGz"
"13";60044;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"14";60046;"185-2";1;100;719;1385;"P";62;FALSE;1;"FGz"
"15";60047;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"16";60059;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"17";60062;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"18";60266;"140-1";1;100;516;783;"P";68;FALSE;1;"NGz"
"19";62820;"185-2";1;100;369;785;"P";70;TRUE;1;"NGz"
"20";63010;"155-1";1;100;469;1623;"P";79;FALSE;1;"FGz"
"21";92323;"213-1";1;90;92;203;"P";85;FALSE;0;"NGz"
"22";47725;"189-2";1;90;379;2491;"P";62;TRUE;1;"FGz"
"23";47726;"189-2";1;100;379;786;"P";78;TRUE;1;"NGz"
"24";51185;"155-1";1;100;619;1438;"P";62;FALSE;1;"FGz"
"25";52200;"155-1";1;90;619;1723;"P";62;FALSE;1;"NGz"
"26";52201;"185-2";2;80;619;2280;"G";62;FALSE;1;"NGz"
"27";52202;"140-1";2;90;639;1793;"G";62;FALSE;1;"GzG"
"28";52204;"185-2";2;90;639;1940;"G";62;FALSE;1;"GzG"
"29";52206;"185-2";2;80;639;1940;"G";62;FALSE;1;"GzG"
"30";52207;"185-2";2;90;619;2280;"G";62;FALSE;1;"GzG"
"31";52209;"140-1";2;90;619;2173;"G";62;FALSE;1;"GzG"
"32";52210;"155-1";1;90;719;2123;"G";62;TRUE;1;"GzG"
"33";54298;"155-1";1;90;719;1328;"P";54;FALSE;1;"NGz"
"34";54437;"155-1";1;80;519;2523;"G";59;FALSE;1;"GzG"
"35";54446;"155-1";1;80;719;2123;"G";50;FALSE;1;"GzG"
"36";54447;"155-1";1;80;519;2523;"G";50;FALSE;1;"GzG"
"37";54448;"155-1";1;80;719;2123;"G";55;FALSE;1;"NGz"
"38";54452;"294-3";1;80;514;1080;"P";49;FALSE;0;"NGz"
"39";61249;"155-1";2;90;619;2123;"G";54;FALSE;1;"GzG"
"40";61251;"260-2";2;70;334;2618;"P";54;FALSE;0;"NGz"
"41";61252;"260-2";2;90;534;968;"P";56;FALSE;0;"NGz"
"42";61253;"260-2";2;70;334;2618;"P";54;FALSE;0;"NGz"
"43";61254;"260-2";2;90;534;968;"P";56;FALSE;0;"NGz"
"44";61351;"155-1";1;90;419;2223;"P";56;FALSE;1;"NGz"
"45";61361;"155-1";2;80;369;2123;"P";54;FALSE;1;"NGz"
"46";61362;"155-1";1;100;719;1428;"P";73;FALSE;1;"NGz"
"47";61367;"140-1";2;80;369;2123;"P";54;FALSE;1;"NGz"
"48";75783;"189-2";1;90;379;2491;"P";62;TRUE;1;"FGz"
"49";75784;"189-2";1;100;379;786;"P";78;TRUE;1;"NGz"
"50";79435;"G1206-3";1;90;315;1047;"P";89;FALSE;0;"NGz"
"51";79436;"G1206-3";1;100;315;687;"P";89;FALSE;0;"NGz"
"52";92185;"705-1";1;80;95;316;"P";85;FALSE;0;"NGz"
"53";92186;"705-1";1;80;95;316;"P";85;FALSE;0;"NGz"
