"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";49;"185-2";1;100;585;760;"P";68;TRUE;1;"NGz"
"2";57;"185-2";1;100;279;1685;"P";70;TRUE;1;"NGz"
"3";1006;"155-1";1;100;719;1423;"P";75;FALSE;1;"FGz"
"4";32839;"6186-1";1;100;628;2284;"G";80;FALSE;1;"FGz"
"5";32840;"6186-1";1;100;628;1674;"P";80;TRUE;1;"FGz"
"6";40551;"151-1";1;100;569;1678;"P";75;FALSE;1;"FGz"
"7";40564;"189-2";1;100;469;1386;"P";78;FALSE;1;"FGz"
"8";40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz"
"9";40578;"145-2";1;100;558;1380;"P";78;FALSE;1;"FGz"
"10";41126;"185-2";1;100;649;1685;"P";78;FALSE;1;"FGz"
"11";41127;"185-2";1;100;649;1685;"P";77;FALSE;1;"FGz"
"12";41134;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"13";41139;"182-2";1;100;719;1676;"P";78;FALSE;1;"FGz"
"14";41143;"185-2";1;100;649;1720;"G";68;FALSE;1;"GzG"
"15";41555;"185-2";1;100;559;1645;"P";75;TRUE;1;"FGz"
"16";41714;"189-2";1;100;619;1686;"P";78;FALSE;1;"FGz"
"17";41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"18";41930;"185-2";1;100;639;1685;"P";78;FALSE;1;"FGz"
"19";41945;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"20";41946;"185-2";1;100;599;1685;"P";78;FALSE;1;"FGz"
"21";41952;"185-2";1;100;599;1485;"P";77;FALSE;1;"FGz"
"22";41953;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"23";41965;"185-2";1;100;619;1685;"P";75;FALSE;1;"FGz"
"24";42129;"151-1";1;100;559;1678;"P";69;FALSE;1;"FGz"
"25";42164;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"26";42176;"185-2";1;100;559;1385;"P";78;FALSE;1;"FGz"
"27";42177;"185-2";1;100;559;1625;"P";78;TRUE;1;"FGz"
"28";42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz"
"29";42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"30";42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz"
"31";42948;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG"
"32";42949;"182-2";2;100;688;1922;"G";75;TRUE;1;"FGz"
"33";43101;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz"
"34";43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"35";43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"36";43159;"189-2";1;100;559;1686;"P";78;FALSE;1;"FGz"
"37";43160;"151-1";1;100;429;1518;"P";68;TRUE;1;"FGz"
"38";43171;"151-1";1;100;429;1318;"P";78;FALSE;1;"FGz"
"39";43220;"145-2";1;100;558;1380;"P";70;TRUE;1;"FGz"
"40";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"41";43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"42";43230;"151-1";1;100;559;1418;"P";70;TRUE;1;"FGz"
"43";43231;"151-1";1;100;559;1653;"P";78;FALSE;1;"FGz"
"44";43245;"152-2";1;100;559;1647;"P";68;FALSE;1;"FGz"
"45";43249;"151-1";1;100;509;1653;"P";78;TRUE;1;"FGz"
"46";43257;"151-1";1;100;559;1678;"P";73;FALSE;1;"FGz"
"47";43854;"185-2";1;100;419;685;"P";80;TRUE;1;"FGz"
"48";43901;"185-2";1;100;649;1685;"P";77;TRUE;1;"FGz"
