"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";97;"247-1";1;70;371;2299;"G";59;FALSE;0;"GzG"
"2";47512;"145-2";1;100;598;1379;"P";70;TRUE;1;"NGz"
"3";47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz"
"4";47528;"155-1";1;100;619;1123;"P";68;FALSE;1;"FGz"
"5";92360;"634-1";1;100;53;97;"P";70;FALSE;0;"NGz"
"6";40441;"28-1";1;100;719;1505;"P";70;TRUE;1;"FGz"
"7";42991;"28-1";1;90;619;1885;"G";70;TRUE;1;"GzG"
"8";47546;"140-1";2;90;569;1823;"G";56;FALSE;1;"FGz"
"9";47554;"155-1";1;100;719;1588;"P";64;TRUE;1;"FGz"
"10";48552;"155-1";1;90;419;1723;"P";63;FALSE;1;"FGz"
"11";60403;"151-1";1;90;464;2118;"P";66;TRUE;1;"FGz"
"12";83736;"66-1";1;100;520;1125;"P";70;FALSE;0;"NGz"
"13";47515;"66-1";1;100;661;1926;"P";72;FALSE;0;"NGz"
"14";47543;"28-1";1;90;439;1885;"G";58;FALSE;1;"GzG"
"15";48555;"28-1";1;90;419;2705;"G";54;FALSE;1;"GzG"
"16";48556;"28-1";1;100;419;885;"G";66;FALSE;1;"FGz"
"17";48566;"155-1";1;90;669;1023;"P";65;FALSE;1;"FGz"
"18";48567;"155-1";1;100;429;1923;"P";65;FALSE;1;"FGz"
"19";61272;"247-1";1;70;431;2299;"G";59;FALSE;0;"GzG"
"20";61273;"247-1";1;70;401;2329;"G";59;FALSE;0;"NGz"
"21";61279;"260-2";1;90;317;1484;"P";54;FALSE;0;"NGz"
"22";71271;"247-1";1;70;376;2329;"G";59;FALSE;0;"NGz"
"23";91692;"139-1";1;100;686;2086;"G";65;FALSE;1;"GzG"
"24";91693;"139-1";1;100;686;2086;"G";65;FALSE;1;"GzG"
"25";93325;"DE1002-1";1;90;31;154;"P";52;FALSE;0;"NGz"
