"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1014;"185-2";2;120;588;1771;"P";70;TRUE;1;"FGz"
"2";41857;"189-2";1;100;569;1686;"P";70;TRUE;1;"FGz"
"3";42581;"185-2";1;120;559;1605;"P";78;TRUE;1;"FGz"
"4";50111;"152-3";1;100;719;1622;"P";78;TRUE;1;"FGz"
"5";50201;"152-3";1;100;579;1487;"P";82;TRUE;1;"FGz"
"6";50215;"151-1";1;120;529;1613;"P";77;TRUE;1;"FGz"
"7";50216;"151-1";1;120;529;1318;"P";78;TRUE;1;"FGz"
"8";50240;"152-3";1;120;594;1287;"P";79;TRUE;1;"FGz"
"9";50241;"152-3";1;120;594;1632;"P";82;TRUE;1;"FGz"
"10";50245;"151-1";1;100;595;1713;"P";78;FALSE;1;"FGz"
"11";50510;"152-3";1;100;559;1287;"P";74;FALSE;1;"FGz"
"12";60099;"185-2";1;100;639;1635;"P";70;FALSE;1;"FGz"
"13";75850;"189-2";2;120;588;1697;"P";70;TRUE;1;"FGz"
"14";42134;"185-2";1;100;559;1385;"P";70;TRUE;1;"FGz"
"15";51861;"185-2";1;100;719;1610;"P";67;TRUE;1;"FGz"
"16";51879;"185-2";1;100;719;1610;"P";67;TRUE;1;"FGz"
"17";52883;"185-2";1;90;719;1485;"P";61;TRUE;1;"FGz"
