"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";49;"185-2";1;100;585;760;"P";68;TRUE;1;"NGz"
"2";32839;"6186-1";1;100;628;2284;"G";80;FALSE;1;"FGz"
"3";43257;"151-1";1;100;559;1678;"P";73;FALSE;1;"FGz"
"4";47762;"294-1";1;40;414;679;"P";80;FALSE;0;"FGz"
"5";50000;"152-3";1;140;529;1187;"P";100;TRUE;1;"FGz"
"6";50305;"152-3";1;110;719;1587;"P";75;TRUE;1;"FGz"
"7";50562;"185-2";1;100;719;1615;"P";78;FALSE;1;"FGz"
"8";50563;"151-1";1;100;609;1518;"P";78;FALSE;1;"FGz"
"9";51530;"185-2";1;100;649;1685;"P";70;TRUE;1;"FGz"
"10";60021;"185-2";1;100;609;1585;"P";73;TRUE;1;"FGz"
"11";60023;"185-2";1;100;609;1485;"P";73;TRUE;1;"FGz"
"12";60024;"185-2";1;100;719;1485;"P";75;FALSE;1;"FGz"
"13";60026;"155-1";1;100;721;923;"P";75;FALSE;1;"FGz"
"14";60047;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"15";60059;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"16";60060;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"17";60062;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"18";60067;"185-2";1;100;569;685;"P";69;FALSE;1;"FGz"
"19";60069;"155-1";1;100;569;723;"P";69;FALSE;1;"FGz"
"20";60076;"155-1";1;100;569;723;"P";69;TRUE;1;"FGz"
"21";60436;"140-1";1;100;496;883;"P";80;FALSE;1;"FGz"
"22";60878;"151-1";1;100;419;718;"P";54;FALSE;1;"NGz"
"23";60974;"294-1";1;40;354;1764;"P";54;FALSE;0;"FGz"
"24";62147;"185-2";1;100;559;885;"P";70;TRUE;1;"NGz"
"25";62246;"155-1";1;100;419;723;"P";86;TRUE;1;"NGz"
"26";62836;"140-1";1;100;496;883;"P";80;FALSE;1;"NGz"
"27";69428;"155-1";2;100;586;2075;"P";58;TRUE;1;"NGz"
"28";79426;"264-1";1;80;563;2125;"P";54;FALSE;0;"NGz"
"29";95325;"185-2";1;100;719;1335;"P";69;FALSE;1;"FGz"
"30";41832;"151-1";1;100;519;868;"P";67;FALSE;1;"FGz"
"31";44895;"185-2";1;100;559;1585;"P";70;TRUE;1;"NGz"
"32";47120;"1116-1";1;100;669;1686;"P";64;FALSE;1;"FGz"
"33";47126;"1116-1";1;100;669;1686;"P";64;FALSE;1;"FGz"
"34";47128;"1116-1";1;100;669;1686;"P";64;FALSE;1;"FGz"
"35";48410;"185-2";1;100;369;635;"P";70;TRUE;1;"NGz"
"36";49597;"294-2";1;40;414;1789;"P";40;FALSE;0;"NGz"
"37";52702;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"38";52714;"185-2";1;90;719;2085;"G";66;TRUE;1;"GzG"
"39";52717;"155-1";1;100;719;1723;"P";67;FALSE;1;"NGz"
"40";52723;"155-1";1;100;719;1723;"P";67;FALSE;1;"NGz"
"41";56655;"294-3";1;80;314;1080;"P";36;FALSE;0;"NGz"
"42";60040;"185-2";1;100;609;1685;"P";72;FALSE;1;"FGz"
"43";60041;"155-1";1;100;719;1423;"P";73;FALSE;1;"FGz"
"44";60975;"151-1";1;100;359;868;"P";100;FALSE;1;"FGz"
"45";61918;"151-1";1;90;419;2008;"P";53;FALSE;1;"NGz"
"46";61919;"155-1";1;100;719;1123;"P";70;FALSE;1;"NGz"
"47";61922;"151-1";1;90;419;2008;"P";53;FALSE;1;"NGz"
"48";61925;"151-1";1;100;719;1118;"P";70;FALSE;1;"NGz"
"49";62560;"185-2";1;100;359;685;"P";70;TRUE;1;"NGz"
"50";62810;"185-2";1;100;559;655;"P";69;TRUE;1;"NGz"
"51";62916;"185-2";1;90;359;1615;"P";58;TRUE;1;"NGz"
"52";88764;"185-2";1;100;415;685;"P";85;TRUE;1;"NGz"
"53";95255;"185-2";1;100;479;885;"P";76;FALSE;1;"FGz"
"54";95493;"185-2";1;90;519;1835;"G";64;TRUE;1;"NGz"
