"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";78;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"NGz"
"2";81;"185-2";2;100;588;1470;"P";76;TRUE;1;"FGz"
"3";82;"185-2";1;100;419;1465;"P";68;TRUE;1;"NGz"
"4";40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz"
"5";40009;"185-2";1;100;594;1675;"P";78;FALSE;1;"FGz"
"6";40016;"145-2";1;100;538;1380;"P";70;TRUE;1;"FGz"
"7";40025;"145-2";1;100;538;1680;"P";75;TRUE;1;"FGz"
"8";40085;"185-2";1;100;619;1485;"P";75;TRUE;1;"FGz"
"9";40086;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz"
"10";40100;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz"
"11";40101;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz"
"12";40104;"189-2";1;100;539;1486;"P";69;TRUE;1;"FGz"
"13";40105;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz"
"14";40106;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz"
"15";40125;"185-2";1;100;579;1485;"P";70;TRUE;1;"FGz"
"16";40126;"185-2";1;100;579;1465;"P";70;TRUE;1;"FGz"
"17";40144;"185-2";1;100;534;1485;"P";75;TRUE;1;"FGz"
"18";40145;"185-2";1;100;534;1685;"P";75;TRUE;1;"FGz"
"19";40184;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz"
"20";40185;"185-2";1;100;569;1485;"P";75;FALSE;1;"FGz"
"21";40200;"189-2";1;100;594;1486;"P";70;TRUE;1;"FGz"
"22";40215;"145-2";1;100;593;1380;"P";75;FALSE;1;"FGz"
"23";40216;"145-2";1;100;593;1480;"P";75;TRUE;1;"FGz"
"24";40221;"189-2";1;100;594;1686;"P";70;TRUE;1;"FGz"
"25";40234;"185-2";1;100;619;1465;"P";75;TRUE;1;"GzG"
"26";40235;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG"
"27";40240;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"28";40241;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz"
"29";40244;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"30";40245;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz"
"31";40247;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz"
"32";40252;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"33";40260;"Re 482-2";1;100;529;1484;"P";70;TRUE;1;"Gz"
"34";40261;"Re 482-2";1;100;529;1684;"P";70;TRUE;1;"FGz"
"35";40276;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"36";40290;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"37";40291;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz"
"38";40421;"4370-1";1;100;619;1490;"P";80;TRUE;1;"FGz"
"39";40424;"4370-1";1;100;619;1490;"P";75;TRUE;1;"FGz"
"40";41051;"185-2";1;100;569;1685;"P";70;TRUE;1;"FGz"
"41";41052;"185-2";1;100;569;1485;"P";70;TRUE;1;"FGz"
"42";41082;"189-2";1;100;570;1466;"P";78;TRUE;1;"FGz"
"43";41083;"189-2";1;100;569;1486;"P";78;TRUE;1;"FGz"
"44";41600;"145-2";1;100;573;1380;"P";71;TRUE;1;"FGz"
"45";41603;"145-2";1;100;573;1680;"P";70;TRUE;1;"FGz"
"46";41665;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG"
"47";41666;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz"
"48";42006;"145-2";1;100;593;1380;"P";70;TRUE;1;"FGz"
"49";42014;"189-2";1;100;574;1486;"P";85;TRUE;1;"FGz"
"50";42017;"145-2";1;100;593;1680;"P";70;FALSE;1;"FGz"
"51";42018;"145-2";1;100;593;1380;"P";70;TRUE;1;"FGz"
"52";42021;"145-2";1;100;593;1680;"P";70;FALSE;1;"FGz"
"53";42027;"145-2";1;100;593;1680;"P";70;TRUE;1;"FGz"
"54";42028;"145-2";1;100;593;1380;"P";70;TRUE;1;"FGz"
"55";42066;"Re 482-2";1;100;539;1484;"P";70;TRUE;1;"FGz"
"56";42067;"Re 482-2";1;100;539;1684;"P";70;TRUE;1;"FGz"
"57";42610;"145-2";1;100;608;1680;"P";75;TRUE;1;"FGz"
"58";42611;"145-2";1;100;608;1680;"P";75;FALSE;1;"FGz"
"59";42647;"152-3";1;120;649;1677;"P";82;TRUE;1;"FGz"
"60";42674;"189-2";1;100;619;1686;"P";85;TRUE;1;"FGz"
"61";43002;"6186-1";1;100;569;1484;"G";80;TRUE;1;"GzG"
"62";43016;"Re 482-2";1;100;594;1484;"P";75;TRUE;1;"FGz"
"63";43017;"Re 482-2";1;100;594;1674;"P";70;TRUE;1;"FGz"
"64";43024;"Re 482-2";1;100;619;1684;"P";68;TRUE;1;"FGz"
"65";43025;"Re 482-2";1;100;619;1684;"P";67;TRUE;1;"FGz"
"66";43064;"Re 482-2";1;100;599;1684;"P";70;TRUE;1;"FGz"
"67";43075;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"68";43658;"145-2";1;100;538;1380;"P";70;TRUE;1;"FGz"
"69";43661;"145-2";1;100;538;1680;"P";75;TRUE;1;"FGz"
"70";43663;"145-2";1;100;538;1680;"P";75;TRUE;1;"FGz"
"71";43664;"145-2";1;100;538;1380;"P";70;TRUE;1;"FGz"
"72";43670;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz"
"73";43681;"Re 421-1";1;100;565;1285;"P";70;FALSE;1;"FGz"
"74";43682;"Re 421-1";1;100;565;1285;"P";70;TRUE;1;"FGz"
"75";43700;"185-2";1;100;594;1485;"P";75;TRUE;1;"FGz"
"76";43701;"185-2";1;100;594;1685;"P";75;TRUE;1;"FGz"
"77";43710;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz"
"78";43711;"185-2";1;100;619;1685;"P";75;TRUE;1;"FGz"
"79";43721;"145-2";1;100;688;2080;"G";80;TRUE;1;"GzG"
"80";44609;"185-2";1;100;689;2085;"G";67;TRUE;1;"GzG"
"81";46336;"185-2";1;100;544;685;"P";68;TRUE;1;"NGz"
"82";47021;"140-1";1;100;541;983;"P";69;TRUE;1;"FGz"
"83";47028;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"FGz"
"84";47039;"Re 421-1";1;100;615;1085;"P";68;TRUE;1;"FGz"
"85";47068;"155-1";1;100;699;1123;"P";72;TRUE;1;"FGz"
"86";47080;"189-2";1;100;619;1986;"G";65;TRUE;1;"GzG"
"87";48011;"155-1";1;100;439;1383;"P";70;TRUE;1;"FGz"
"88";48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz"
"89";48535;"185-2";1;100;219;1385;"P";72;TRUE;1;"NGz"
"90";48661;"Re 482-2";1;90;419;1484;"P";70;TRUE;1;"FGz"
"91";48681;"185-2";1;90;439;1685;"P";54;FALSE;1;"FGz"
"92";49003;"185CL1-1";1;90;399;1884;"P";56;TRUE;1;"FGz"
"93";49156;"185-2";1;100;569;1525;"P";67;TRUE;1;"FGz"
"94";49581;"185-2";1;100;369;635;"P";70;TRUE;1;"NGz"
"95";49697;"185-2";1;100;539;1684;"P";72;TRUE;1;"NGz"
"96";49698;"185-2";1;100;539;1485;"P";72;TRUE;1;"NGz"
"97";50034;"152-3";1;120;399;1087;"P";90;TRUE;1;"FGz"
"98";50096;"152-3";1;120;669;1687;"P";78;TRUE;1;"FGz"
"99";50097;"152-3";1;100;669;1622;"P";78;FALSE;1;"FGz"
"100";50238;"145-2";1;100;668;1580;"P";78;TRUE;1;"FGz"
"101";50239;"145-2";1;100;618;1580;"P";78;TRUE;1;"FGz"
"102";50280;"145-2";1;100;638;1600;"P";70;TRUE;1;"FGz"
"103";50282;"151-1";1;120;619;1518;"P";78;TRUE;1;"FGz"
"104";50283;"152-3";1;120;619;1682;"P";78;TRUE;1;"FGz"
"105";79433;"185-2";1;100;569;1485;"P";68;TRUE;1;"NGz"
"106";79434;"145-2";1;100;568;1480;"P";68;TRUE;1;"NGz"
"107";93310;"704-1";1;90;52;180;"P";75;FALSE;0;"NGz"
"108";49599;"185-2";1;90;339;1705;"P";58;TRUE;1;"NGz"
"109";41045;"Re 482-2";1;100;569;1484;"P";70;TRUE;1;"FGz"
"110";41482;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"NGz"
"111";43074;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"112";43076;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"113";43086;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"114";43087;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"115";43088;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"116";43089;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"117";43090;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"118";43093;"Re 482-2";1;100;594;1684;"P";67;FALSE;1;"FGz"
"119";43095;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"120";43690;"145-2";1;100;618;1480;"P";67;TRUE;1;"FGz"
"121";43691;"145-2";1;100;618;1580;"P";67;TRUE;1;"FGz"
"122";43737;"Re 482-2";1;100;554;1284;"P";70;TRUE;1;"NGz"
"123";43738;"Re 482-2";1;100;554;1284;"P";70;TRUE;1;"FGz"
"124";43760;"185-2";1;100;549;1485;"P";68;TRUE;1;"FGz"
"125";43765;"185-2";1;100;549;1685;"P";75;TRUE;1;"FGz"
"126";44280;"185-2";1;90;689;2585;"G";65;TRUE;1;"GzG"
"127";44281;"185-2";1;90;689;2585;"G";65;TRUE;1;"GzG"
"128";44600;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"129";44620;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"130";44621;"155-1";1;100;689;2123;"G";67;FALSE;1;"GzG"
"131";44622;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"132";44625;"155-1";1;100;689;2123;"G";67;TRUE;1;"GzG"
"133";44628;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"134";44663;"155-1";1;100;689;2623;"G";67;TRUE;1;"GzG"
"135";45000;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"136";45001;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"137";45010;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"138";45011;"185-2";1;100;689;2585;"G";70;TRUE;1;"GzG"
"139";45012;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"140";45013;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"141";45014;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"142";45015;"185-2";1;100;689;2585;"G";70;TRUE;1;"GzG"
"143";45025;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"144";45650;"185-2";1;100;689;1385;"P";67;TRUE;1;"FGz"
"145";46330;"185-2";1;100;569;985;"P";67;TRUE;1;"NGz"
"146";47022;"155-1";1;100;544;723;"P";68;TRUE;1;"FGz"
"147";47061;"185-2";1;90;359;1885;"P";58;FALSE;1;"FGz"
"148";47083;"189-2";1;100;719;2286;"G";65;TRUE;1;"GzG"
"149";48402;"185-2";1;90;379;1885;"G";64;TRUE;1;"NGz"
"150";48601;"185-2";2;90;588;3370;"G";66;FALSE;1;"GzG"
"151";48613;"189-2";1;100;299;1686;"P";69;TRUE;1;"FGz"
"152";48650;"185-2";1;100;519;885;"P";67;TRUE;1;"FGz"
"153";48653;"155-1";1;100;519;723;"P";67;TRUE;1;"FGz"
"154";48691;"185-2";1;90;399;1885;"P";56;FALSE;1;"NGz"
"155";49000;"Re 482-2";1;100;689;1084;"P";67;TRUE;1;"FGz"
"156";49001;"Re 482-2";1;100;419;1884;"P";56;TRUE;1;"FGz"
"157";49015;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz"
"158";49017;"Re 482-2";1;100;369;1884;"P";60;TRUE;1;"FGz"
"159";49068;"Re 482-2";1;100;689;1884;"G";65;TRUE;1;"FGz"
"160";49069;"Re 482-2";1;100;689;1884;"G";63;TRUE;1;"GzG"
"161";51085;"185-2";1;90;689;2585;"G";61;TRUE;1;"GzG"
"162";52845;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"163";52850;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"164";52857;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"165";52858;"155-1";1;100;689;2123;"G";67;TRUE;1;"GzG"
"166";55822;"294-3";1;80;634;880;"P";35;FALSE;0;"NGz"
"167";61817;"294-1";1;80;184;329;"P";42;FALSE;0;"NGz"
"168";61819;"294-1";1;80;184;979;"P";40;FALSE;0;"NGz"
"169";62534;"185-2";1;100;369;1335;"P";70;TRUE;1;"NGz"
"170";79605;"185-2";1;100;554;1485;"P";68;TRUE;1;"NGz"
"171";79878;"185-2";1;100;618;1684;"P";72;TRUE;1;"NGz"
"172";83857;"185-2";1;120;319;585;"P";80;TRUE;1;"NGz"
"173";89647;"185-2";1;100;319;1705;"P";63;TRUE;1;"NGz"
"174";91200;"203-1";1;100;189;548;"P";85;FALSE;0;"NGz"
"175";91204;"203-1";1;100;189;548;"P";80;FALSE;0;"NGz"
"176";91206;"203-1";1;100;229;688;"P";80;FALSE;0;"NGz"
"177";91892;"715-1";1;80;26;51;"P";62;FALSE;0;"NGz"
"178";95254;"185CL1-1";1;100;669;1084;"P";67;TRUE;1;"NGz"
