"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";32862;"Re 421-1";1;100;615;1684;"P";68;TRUE;1;"FGz"
"2";41317;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"3";41329;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"4";42328;"185-2";1;100;629;2085;"G";90;TRUE;1;"NGz"
"5";51000;"155-1";1;100;594;1723;"P";67;FALSE;1;"NGz"
"6";51403;"155-1";1;100;640;1723;"P";69;TRUE;1;"FGz"
"7";60642;"155-1";1;90;419;2323;"P";58;FALSE;1;"NGz"
"8";60776;"155-1";1;100;469;1913;"P";60;FALSE;1;"FGz"
"9";60841;"155-1";1;100;619;923;"P";68;FALSE;1;"FGz"
"10";60842;"152-3";1;90;619;2587;"P";65;FALSE;1;"FGz"
"11";62968;"185-2";1;90;579;2405;"P";58;TRUE;1;"NGz"
"12";62969;"185-2";1;90;579;2405;"P";58;TRUE;1;"NGz"
"13";68913;"Re 421-1";1;100;615;1684;"P";68;TRUE;1;"FGz"
"14";69142;"264-1";1;80;619;4356;"P";57;FALSE;0;"NGz"
"15";69386;"Re 421-1";1;100;635;1475;"P";70;FALSE;1;"FGz"
"16";69387;"Re 421-1";1;100;635;1385;"P";80;FALSE;1;"FGz"
"17";79402;"185-2";1;90;489;2135;"P";56;TRUE;1;"NGz"
"18";79411;"4370-1";1;100;469;790;"P";70;FALSE;1;"NGz"
"19";79418;"185-2";1;100;649;1685;"P";80;TRUE;1;"NGz"
"20";79420;"185-2";1;100;649;1685;"P";80;TRUE;1;"NGz"
"21";83798;"ER 20D-2";1;100;529;1380;"P";68;FALSE;0;"NGz"
"22";83799;"ER 20D-2";1;100;559;1230;"P";76;FALSE;0;"FGz"
"23";90950;"189-2";1;100;659;2086;"G";70;TRUE;1;"GzG"
"24";90951;"189-2";1;100;669;2086;"G";70;TRUE;1;"FGz"
"25";91422;"185-2";1;100;639;2083;"P";80;TRUE;1;"FGz"
"26";95000;"152-2";1;100;579;637;"P";65;TRUE;1;"NGz"
"27";98491;"185-2";1;90;394;1885;"P";60;TRUE;1;"NGz"
"28";99834;"185-2";1;100;619;2085;"G";85;TRUE;1;"NGz"
"29";99835;"185-2";1;100;629;2085;"G";85;TRUE;1;"GzG"
