"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1001;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz"
"2";32839;"140-1";2;80;644;2342;"G";80;TRUE;1;"FGz"
"3";41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz"
"4";43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz"
"5";43108;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"6";43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz"
"7";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"8";43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"9";43940;"182-1";1;100;669;1686;"P";78;FALSE;1;"FGz"
"10";43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz"
"11";43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"12";47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz"
"13";48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz"
"14";48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz"
"15";48435;"155-1";1;100;579;1123;"P";67;TRUE;1;"Gz"
"16";48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz"
"17";48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz"
"18";50142;"151-1";1;100;699;1593;"P";78;TRUE;1;"FGz"
"19";50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz"
"20";50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz"
"21";50521;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"22";50524;"294-1";1;80;414;1279;"P";70;FALSE;0;"NGz"
"23";52264;"155-1";1;100;719;1323;"P";69;FALSE;1;"FGz"
"24";52290;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"25";52292;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"26";55193;"155-1";1;100;619;1303;"P";55;FALSE;1;"FGz"
"27";55271;"185-2";1;80;719;1685;"P";71;TRUE;1;"NGz"
"28";55272;"185-2";1;100;719;1685;"P";71;FALSE;1;"NGz"
"29";55400;"155-1";1;100;719;1723;"P";71;TRUE;1;"NGz"
"30";55406;"155-1";1;80;719;1723;"P";71;FALSE;1;"NGz"
"31";55407;"155-1";1;100;719;1723;"P";71;FALSE;1;"NGz"
"32";55427;"155-1";1;100;719;1723;"P";71;TRUE;1;"NGz"
"33";60020;"185-2";1;100;719;1385;"P";75;FALSE;1;"FGz"
"34";60024;"185-2";1;100;719;1485;"P";75;FALSE;1;"FGz"
"35";60043;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"36";60060;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"37";60766;"185-2";1;90;509;1955;"P";61;FALSE;1;"FGz"
"38";60802;"185-2";1;100;539;1955;"P";60;FALSE;1;"FGz"
"39";60806;"185-2";1;100;539;1955;"P";60;FALSE;1;"FGz"
"40";60814;"155-1";2;80;589;3075;"P";61;FALSE;1;"FGz"
"41";60818;"152-2";2;80;589;3075;"P";61;FALSE;1;"FGz"
"42";60832;"185-2";1;100;419;1685;"P";62;FALSE;1;"FGz"
"43";60922;"185-2";1;90;419;2245;"P";55;FALSE;1;"FGz"
"44";62147;"185-2";1;100;559;885;"P";70;TRUE;1;"NGz"
"45";62515;"185-2";1;100;329;1325;"P";60;TRUE;1;"NGz"
"46";62518;"140-1";1;100;216;883;"P";60;FALSE;1;"NGz"
"47";62529;"185-2";1;100;419;1685;"P";60;TRUE;1;"NGz"
"48";68917;"185-2";1;100;719;1285;"P";69;TRUE;1;"FGz"
"49";69269;"185-2";1;100;719;1285;"P";69;TRUE;1;"NGz"
"50";69293;"185-2";1;100;719;1285;"P";69;TRUE;1;"NGz"
"51";79384;"185-2";1;90;419;2065;"P";59;TRUE;1;"NGz"
"52";79415;"185-2";1;100;719;1675;"P";80;TRUE;1;"NGz"
"53";83748;"182-2";1;100;644;1616;"P";78;FALSE;1;"FGz"
"54";88724;"182-2";1;100;619;1886;"G";85;FALSE;1;"GzG"
"55";88725;"182-2";1;100;619;1686;"P";85;FALSE;1;"FGz"
"56";91055;"185CL1-1";1;100;679;1614;"P";75;TRUE;1;"FGz"
"57";91264;"Re 482-2";1;100;699;1684;"P";70;TRUE;1;"FGz"
"58";91556;"704-1";1;80;52;180;"P";82;FALSE;0;"NGz"
"59";95350;"Re 482-2";1;100;719;1684;"P";70;TRUE;1;"FGz"
"60";95354;"Re 482-2";1;100;699;1684;"P";70;TRUE;1;"FGz"
"61";95394;"183-1";1;100;570;1857;"P";75;TRUE;1;"NGz"
"62";95458;"ER 20D-5";1;100;589;1530;"P";78;FALSE;0;"NGz"
