"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";17;"155-1";1;100;469;823;"P";80;FALSE;1;"NGz"
"2";66;"155-1";1;90;519;1723;"P";53;FALSE;1;"FGz"
"3";68;"155-1";1;100;519;1723;"P";53;FALSE;1;"FGz"
"4";74;"66-1";1;100;421;686;"P";68;FALSE;0;"NGz"
"5";75;"228-1";1;100;519;985;"P";80;FALSE;0;"NGz"
"6";32846;"189-2";1;100;619;1886;"G";85;TRUE;1;"NGz"
"7";41238;"4370-1";1;100;419;690;"P";109;FALSE;1;"NGz"
"8";43556;"145-2";1;100;578;1379;"P";68;TRUE;1;"FGz"
"9";47464;"185-2";1;90;479;2040;"P";64;TRUE;1;"FGz"
"10";47512;"145-2";1;100;598;1379;"P";70;TRUE;1;"NGz"
"11";50214;"145-2";1;100;598;1680;"P";73;FALSE;1;"FGz"
"12";50740;"185-2";1;100;619;1485;"P";63;TRUE;1;"NGz"
"13";51775;"155-1";1;100;594;1573;"P";70;FALSE;1;"FGz"
"14";51779;"155-1";1;100;529;1573;"P";70;FALSE;1;"FGz"
"15";51802;"155-1";1;100;619;1573;"P";71;FALSE;1;"FGz"
"16";60417;"155-1";1;90;579;1123;"P";63;FALSE;1;"FGz"
"17";60657;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz"
"18";62244;"185-2";1;90;369;1525;"P";58;TRUE;1;"NGz"
"19";62329;"185-2";1;90;389;1835;"P";70;FALSE;1;"NGz"
"20";62519;"140-1";1;100;416;683;"P";70;FALSE;1;"NGz"
"21";63019;"155-1";1;100;649;1323;"P";80;FALSE;1;"FGz"
"22";79413;"4370-1";1;90;469;1975;"P";56;FALSE;1;"NGz"
"23";92323;"213-1";1;90;92;203;"P";85;FALSE;0;"NGz"
"24";41356;"145-2";1;120;648;1680;"P";70;TRUE;1;"FGz"
"25";47303;"155-1";1;100;619;823;"P";70;FALSE;1;"FGz"
"26";60557;"155-1";1;100;299;723;"P";83;FALSE;1;"FGz"
"27";60790;"155-1";1;100;279;623;"P";70;FALSE;1;"NGz"
"28";90995;"185-2";1;90;449;1795;"G";65;TRUE;1;"GzG"
"29";91060;"185-2";1;90;569;1875;"G";65;FALSE;1;"NGz"
"30";60750;"260-2";1;90;317;1704;"P";62;FALSE;0;"NGz"
"31";62326;"185-2";2;90;498;2030;"P";60;TRUE;1;"NGz"
"32";95454;"189-2";1;100;369;1836;"P";64;TRUE;1;"NGz"
"33";95462;"182-2";1;100;599;886;"P";75;TRUE;1;"NGz"
"34";54858;"155-1";1;90;514;1273;"P";71;TRUE;1;"NGz"
"35";54861;"155-1";1;100;519;1523;"P";62;TRUE;1;"NGz"
"36";61094;"155-1";2;90;499;2743;"P";64;TRUE;1;"NGz"
"37";61095;"155-1";1;100;499;923;"P";65;FALSE;1;"NGz"
"38";98670;"185-2";2;90;488;1970;"P";54;FALSE;1;"NGz"
