"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";55;"189-2";2;120;588;1771;"P";87;TRUE;1;"FGz"
"2";61;"185-2";1;100;484;725;"P";100;TRUE;1;"NGz"
"3";80;"155-1";1;100;544;723;"P";68;FALSE;1;"FGz"
"4";84;"G2000-3";1;100;267;687;"P";90;FALSE;0;"NGz"
"5";1015;"Re 482-2";1;100;594;1484;"P";68;FALSE;1;"FGz"
"6";1016;"185-2";2;90;718;3750;"P";58;FALSE;1;"GzG"
"7";40126;"185-2";1;100;579;1465;"P";70;FALSE;1;"FGz"
"8";40144;"185-2";1;100;534;1485;"P";75;TRUE;1;"FGz"
"9";40145;"185-2";1;100;534;1685;"P";75;TRUE;1;"FGz"
"10";40216;"145-2";1;100;593;1480;"P";75;TRUE;1;"FGz"
"11";40260;"Re 482-2";1;100;529;1484;"P";70;FALSE;1;"Gz"
"12";40550;"185-2";1;100;569;1385;"P";72;TRUE;1;"FGz"
"13";41083;"189-2";1;100;569;1486;"P";78;FALSE;1;"FGz"
"14";41144;"185-2";1;100;649;1685;"P";68;FALSE;1;"FGz"
"15";41265;"4370-1";1;90;579;1690;"P";77;FALSE;1;"FGz"
"16";41666;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz"
"17";41714;"189-2";1;100;619;1686;"P";78;TRUE;1;"FGz"
"18";41780;"185-2";1;90;669;1785;"G";90;TRUE;1;"GzG"
"19";42066;"Re 482-2";1;100;539;1484;"P";70;TRUE;1;"FGz"
"20";42212;"185-2";1;90;469;2115;"G";75;FALSE;1;"GzG"
"21";42236;"185-2";1;100;469;685;"G";78;FALSE;1;"FGz"
"22";42681;"185-2";1;90;719;1585;"P";75;FALSE;1;"FGz"
"23";42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz"
"24";42758;"189-2";1;100;629;1686;"P";75;TRUE;1;"FGz"
"25";43158;"189-2";1;100;559;1686;"P";78;FALSE;1;"FGz"
"26";45203;"4370-1";1;100;709;2290;"G";65;FALSE;1;"GzG"
"27";45206;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"28";45209;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"29";45215;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"30";45216;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"31";45224;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"32";45660;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"33";45661;"185-2";1;90;719;2085;"G";64;FALSE;1;"GzG"
"34";45663;"185-2";1;90;669;2085;"G";64;TRUE;1;"GzG"
"35";45664;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"36";45672;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"37";45673;"185-2";1;90;719;2085;"G";64;TRUE;1;"GzG"
"38";46669;"151-1";1;100;409;1718;"P";60;FALSE;1;"FGz"
"39";47080;"189-2";1;90;719;2286;"G";65;FALSE;1;"GzG"
"40";47209;"4370-1";1;100;619;1990;"G";64;FALSE;1;"GzG"
"41";47210;"4370-1";1;100;599;1890;"G";69;FALSE;1;"GzG"
"42";47212;"185-2";1;90;619;1885;"G";64;FALSE;1;"GzG"
"43";47216;"4370-1";1;90;599;1290;"G";69;FALSE;1;"GzG"
"44";47774;"151-1";1;100;569;1318;"P";76;TRUE;1;"FGz"
"45";48011;"155-1";1;100;439;1383;"P";70;TRUE;1;"FGz"
"46";48258;"4370-1";1;100;539;1990;"P";67;FALSE;1;"GzG"
"47";48562;"140-1";2;100;633;1281;"P";93;FALSE;1;"FGz"
"48";48710;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"49";48711;"189-2";2;80;678;5572;"P";54;FALSE;1;"FGz"
"50";48713;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"51";48715;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"52";48717;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"53";48719;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"54";48721;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"55";48727;"140-1";2;90;608;4086;"P";55;FALSE;1;"FGz"
"56";48729;"140-1";2;90;608;4086;"P";56;FALSE;1;"FGz"
"57";48757;"140-1";2;90;618;4086;"P";56;FALSE;1;"FGz"
"58";48770;"140-1";2;100;633;1366;"P";76;FALSE;1;"FGz"
"59";48772;"140-1";2;100;608;1366;"P";76;FALSE;1;"FGz"
"60";49245;"4370-1";1;100;579;1990;"G";67;FALSE;1;"GzG"
"61";49248;"155-1";1;100;519;823;"P";80;FALSE;1;"FGz"
"62";50216;"151-1";1;100;529;1618;"P";78;TRUE;1;"FGz"
"63";50280;"145-2";1;100;638;1600;"P";70;FALSE;1;"FGz"
