"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";62036;"185-2";1;100;549;885;"P";80;TRUE;1;"NGz"
"2";32852;"185-2";1;90;629;2885;"P";56;TRUE;1;"FGz"
"3";32867;"155-1";1;100;619;1723;"P";56;FALSE;1;"Gz"
"4";40738;"145-2";1;120;648;1680;"P";70;TRUE;1;"FGz"
"5";41300;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"6";41301;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz"
"7";41308;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"8";41311;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"9";41315;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz"
"10";41316;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"11";41324;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"12";41330;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"13";41335;"189-2";1;120;629;1686;"P";71;TRUE;1;"FGz"
"14";41369;"145-2";1;120;278;600;"P";69;TRUE;1;"FGz"
"15";41378;"145-2";1;120;628;1380;"P";70;TRUE;1;"FGz"
"16";41388;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"17";42335;"185-2";1;100;629;2085;"G";90;TRUE;1;"GzG"
"18";42460;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz"
"19";42461;"189-2";1;120;619;1486;"P";70;TRUE;1;"FGz"
"20";42470;"189-2";1;120;619;1486;"P";70;FALSE;1;"FGz"
"21";42475;"189-2";1;120;619;1486;"P";70;TRUE;1;"FGz"
"22";50055;"152-3";1;100;719;1687;"P";70;TRUE;1;"FGz"
"23";50056;"152-3";1;120;719;1887;"G";79;TRUE;1;"GzG"
"24";50066;"152-3";1;100;619;1887;"G";70;TRUE;1;"FGz"
"25";50073;"152-3";1;100;619;1687;"P";70;TRUE;1;"FGz"
"26";50330;"140-1";1;100;716;1083;"P";67;FALSE;1;"FGz"
"27";51001;"155-1";1;100;619;1723;"P";65;FALSE;1;"FGz"
"28";51405;"155-1";1;100;657;1723;"P";70;TRUE;1;"FGz"
"29";51409;"155-1";1;100;684;1723;"P";68;TRUE;1;"FGz"
"30";51411;"155-1";1;100;684;1723;"P";68;TRUE;1;"FGz"
"31";51460;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"32";51466;"155-1";1;100;701;1723;"P";68;FALSE;1;"FGz"
"33";51468;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"34";60221;"185-2";2;90;618;4060;"P";57;FALSE;1;"FGz"
"35";60222;"185-2";1;120;619;1405;"P";87;FALSE;1;"FGz"
"36";60224;"185-2";1;120;619;1405;"P";87;FALSE;1;"FGz"
"37";60225;"185-2";2;90;618;4060;"P";57;FALSE;1;"FGz"
"38";60227;"185-2";2;90;618;4060;"P";57;FALSE;1;"FGz"
"39";60228;"185-2";1;120;619;1405;"P";87;FALSE;1;"FGz"
"40";60641;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz"
"41";60775;"295-1";1;80;614;1479;"P";64;FALSE;0;"FGz"
"42";60843;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz"
"43";60844;"152-3";1;90;619;2587;"P";65;FALSE;1;"NGz"
"44";60847;"155-1";1;100;619;923;"P";70;FALSE;1;"FGz"
"45";60848;"152-3";1;90;619;2587;"P";55;FALSE;1;"NGz"
"46";61182;"155-1";1;100;579;1223;"P";78;FALSE;1;"Gz"
"47";62066;"185-2";1;90;419;2470;"P";60;TRUE;1;"NGz"
"48";62143;"185-2";1;90;439;2295;"G";56;TRUE;1;"NGz"
"49";62195;"185-2";1;90;269;1185;"P";78;TRUE;1;"Gz"
"50";62240;"155-1";1;100;549;2073;"P";64;TRUE;1;"NGz"
"51";69425;"185-2";1;100;614;1885;"G";70;TRUE;1;"NGz"
"52";83891;"185-2";1;90;415;1935;"P";56;TRUE;1;"NGz"
"53";88846;"185CL1-1";1;90;419;2084;"P";56;TRUE;1;"FGz"
"54";88847;"185CL1-1";1;100;609;1084;"P";70;TRUE;1;"FGz"
"55";91244;"185-2";1;100;419;685;"P";75;TRUE;1;"NGz"
"56";91278;"6186-1";1;90;629;2884;"P";55;TRUE;1;"NGz"
"57";95295;"185-2";1;100;639;2083;"G";80;TRUE;1;"FGz"
"58";99653;"185-2";1;100;645;1685;"P";76;FALSE;1;"FGz"
"59";99654;"185-2";1;120;649;1685;"P";73;TRUE;1;"FGz"
"60";49608;"189-2";1;100;619;1086;"P";67;TRUE;1;"NGz"
"61";89631;"189-2";1;100;419;636;"P";60;TRUE;1;"NGz"
"62";89915;"6186-1";1;80;609;2484;"G";58;TRUE;1;"NGz"
