"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";47;"264-1";1;100;583;976;"P";100;FALSE;0;"NGz"
"2";51362;"155-1";1;100;619;1723;"P";67;FALSE;1;"Gz"
"3";51366;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"4";69247;"250-1";1;100;620;1106;"P";70;FALSE;0;"NGz"
"5";79418;"185-2";1;100;649;1685;"P";80;TRUE;1;"NGz"
"6";47317;"180-1";1;100;551;1084;"P";72;FALSE;1;"FGz"
"7";54864;"261-1";1;100;216;680;"P";50;FALSE;0;"NGz"
"8";54865;"261-1";1;80;216;330;"P";50;FALSE;0;"NGz"
"9";61605;"232-2";1;90;421;1922;"P";65;FALSE;0;"FGz"
"10";61606;"232-2";1;100;421;922;"P";72;FALSE;0;"FGz"
"11";98672;"214-1";2;80;504;1726;"P";72;FALSE;0;"NGz"
