"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";91;"155-1";1;80;369;2123;"P";54;FALSE;1;"NGz"
"2";93;"G1206-1";1;80;365;2090;"P";60;FALSE;0;"NGz"
"3";1001;"185-2";1;100;649;1685;"P";75;TRUE;1;"FGz"
"4";1017;"189-2";1;100;719;2286;"G";65;FALSE;1;"GzG"
"5";32846;"189-2";1;100;619;1886;"G";85;TRUE;1;"NGz"
"6";43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz"
"7";43556;"66-1";1;100;601;1425;"P";68;FALSE;0;"FGz"
"8";43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"9";47080;"189-2";1;100;719;2286;"G";65;TRUE;1;"GzG"
"10";47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz"
"11";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"12";47782;"151-1";1;100;619;1318;"P";76;TRUE;1;"FGz"
"13";47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz"
"14";47959;"155-1";1;100;419;1638;"P";75;FALSE;1;"FGz"
"15";48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz"
"16";48700;"140-1";2;100;618;1366;"P";76;FALSE;1;"FGz"
"17";49057;"155-1";1;100;719;1723;"P";66;FALSE;1;"FGz"
"18";49151;"185-2";1;100;719;1835;"G";65;FALSE;1;"GzG"
"19";50214;"145-2";1;100;598;1680;"P";73;FALSE;1;"FGz"
"20";51035;"140-1";2;100;519;1685;"P";62;FALSE;1;"FGz"
"21";60266;"140-1";1;100;516;783;"P";68;FALSE;1;"NGz"
"22";62407;"185-2";1;90;369;2485;"G";66;TRUE;1;"NGz"
"23";62820;"185-2";1;100;369;785;"P";70;TRUE;1;"NGz"
"24";63010;"140-1";2;100;669;1793;"P";72;FALSE;1;"FGz"
"25";42458;"155-1";1;100;599;1523;"P";80;TRUE;1;"FGz"
"26";47410;"151-1";1;90;569;2418;"P";58;TRUE;1;"FGz"
"27";51220;"155-1";1;100;719;2323;"G";64;TRUE;1;"GzG"
"28";45570;"155-1";1;100;619;1315;"P";75;TRUE;1;"NGz"
"29";45741;"189-2";1;90;619;2186;"G";64;FALSE;1;"GzG"
"30";45742;"189-2";1;100;689;1686;"P";70;FALSE;1;"FGz"
"31";45743;"189-2";1;90;619;2481;"G";64;FALSE;1;"GzG"
"32";45744;"189-2";1;100;689;1686;"P";70;FALSE;1;"FGz"
"33";45746;"189-2";1;100;689;1686;"P";70;FALSE;1;"FGz"
"34";45747;"185-2";1;90;619;2185;"G";64;FALSE;1;"GzG"
"35";47543;"155-1";1;90;439;1923;"G";58;FALSE;1;"GzG"
"36";47725;"189-2";1;90;379;2491;"P";62;TRUE;1;"FGz"
"37";47726;"189-2";1;100;379;786;"P";78;TRUE;1;"NGz"
"38";47728;"189-2";1;90;689;2786;"G";68;FALSE;1;"GzG"
"39";51050;"155-1";1;100;589;1323;"P";60;FALSE;1;"NGz"
"40";51052;"155-1";1;90;619;2033;"G";60;TRUE;1;"GzG"
"41";51081;"155-1";1;80;519;1223;"G";47;FALSE;1;"GzG"
"42";52061;"155-1";1;100;719;1923;"G";65;FALSE;1;"GzG"
"43";52076;"155-1";1;90;619;1723;"P";53;FALSE;1;"NGz"
"44";52077;"155-1";1;100;719;1923;"G";65;FALSE;1;"GzG"
"45";52199;"155-1";1;90;719;1723;"P";66;FALSE;1;"FGz"
"46";52301;"155-1";1;90;719;2013;"G";60;FALSE;1;"GzG"
"47";52302;"155-1";1;90;719;2033;"G";66;FALSE;1;"GzG"
"48";52303;"155-1";1;90;719;2013;"G";60;FALSE;1;"NGz"
"49";52305;"155-1";1;90;719;2013;"G";60;FALSE;1;"GzG"
"50";52307;"155-1";1;90;719;2013;"G";60;FALSE;1;"GzG"
"51";52309;"155-1";1;90;719;2013;"G";60;FALSE;1;"GzG"
"52";52310;"155-1";1;90;719;2033;"G";66;FALSE;1;"GzG"
"53";52351;"155-1";1;90;719;2013;"G";63;FALSE;1;"GzG"
"54";52352;"155-1";1;90;719;2033;"G";63;FALSE;1;"GzG"
