"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;41238;"4370-1";1;100;419;690;"P";109;FALSE;1;"NGz";440,26024136922;630,763847061028;1,43270681245106;"G9"
2;47398;"140-1";1;100;616;1083;"P";70;FALSE;1;"NGz";529,970664131799;630,763847061028;1,19018634379386;"G9"
3;49510;"185-2";1;100;566;1515;"P";85;TRUE;1;"NGz";510,185522182804;630,763847061028;1,23634211406536;"G9"
4;60029;"185-2";1;100;719;1685;"P";69;FALSE;1;"FGz";532,239092023379;630,763847061028;1,18511371395719;"G9"
5;60101;"155-1";1;100;719;1623;"P";69;FALSE;1;"FGz";558,295150664724;630,763847061028;1,12980355697165;"G9"
6;60105;"155-1";1;100;719;1323;"P";64;FALSE;1;"FGz";510,132881651887;630,763847061028;1,23646969201146;"G9"
7;95394;"183-1";1;80;589;1917;"P";75;TRUE;1;"NGz";578,410613182649;630,763847061028;1,09051222900339;"G9"
8;42226;"4370-1";1;100;639;1890;"G";90;FALSE;1;"GzG";612,822874535585;630,763847061028;1,02927595112868;"G9"
9;44249;"185-2";1;100;699;1685;"P";65;FALSE;1;"FGz";532,239092023379;630,763847061028;1,18511371395719;"G9"
10;44403;"185-2";1;90;619;1835;"G";65;FALSE;1;"GzG";586,007914260268;630,763847061028;1,07637428046899;"G9"
11;44405;"185-2";1;90;619;1885;"G";65;FALSE;1;"GzG";591,793427436767;630,763847061028;1,06585138972066;"G9"
12;47199;"4370-1";1;100;599;1870;"G";69;FALSE;1;"GzG";610,472540962931;630,763847061028;1,03323868763383;"G9"
13;52801;"185-2";1;90;719;1970;"G";70;TRUE;1;"GzG";603,561055245043;630,763847061028;1,04507048885873;"G9"
14;52803;"185-2";1;90;674;1970;"G";70;FALSE;1;"GzG";603,561055245043;630,763847061028;1,04507048885873;"G9"
15;52809;"185-2";1;100;679;1685;"P";64;FALSE;1;"NGz";532,239092023379;630,763847061028;1,18511371395719;"G9"
16;52815;"185-2";1;80;719;1685;"P";50;FALSE;1;"FGz";564,85750470969;630,763847061028;1,11667782016141;"G9"
17;52822;"185-2";1;90;719;2205;"G";70;FALSE;1;"GzG";636,643974860757;772,111907732297;1,21278444188711;"s90"
18;52827;"185-2";1;90;719;1285;"P";53;FALSE;1;"NGz";504,435761686034;630,763847061028;1,25043443579962;"G9"
19;52828;"185-2";1;100;719;1685;"P";65;FALSE;1;"NGz";532,239092023379;630,763847061028;1,18511371395719;"G9"
20;55730;"185-2";1;90;569;2585;"G";59;FALSE;1;"GzG";708,203030226792;772,111907732297;1,09024089812923;"s90"
21;55734;"294-3";1;80;374;1380;"P";40;FALSE;0;"NGz";1249,61498468177;1249,61498468177;1;"no"
22;60717;"185-2";1;100;639;1085;"P";65;FALSE;1;"FGz";465,229545549342;630,763847061028;1,35581209984465;"G9"
23;60718;"185-2";1;90;639;2585;"G";62;TRUE;1;"NGz";708,203030226792;772,111907732297;1,09024089812923;"s90"
24;62532;"185-2";1;100;419;1584;"P";67;TRUE;1;"NGz";519,544147644466;630,763847061028;1,21407170097251;"G9"
25;62546;"185-2";1;100;369;1484;"P";70;TRUE;1;"NGz";506,822974899706;630,763847061028;1,24454469962781;"G9"
