"x"
"7227#G#90"
"883#G#80"
"12183#G#80"
"12206#G#80"
"12229#G#80"
"12252#G#80"
"12275#G#80"
"12298#G#80"
"12321#G#80"
"7227#G#70"
"18004#P#80"
"12114#P#90"
"7200#G#60"
"7254#G#100"
