"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G5";3239;1;1,04551451021291;1,25681929644764
"s90";2097;1;1,29679695545185;2,03721976439843
"G1";1488;1;1,11907130094052;1,41622521105219
"G3";829;1;1,06960713812098;1,33846881700405
"G2";681;1,00646970913198;1,18511371395719;1,50862330189194
"G4";260;1,05035816455631;1,20937875639717;1,71351109173213
"G6";116;1;1,19406171618327;1,53730002876309
