"x"
42726,1921054502
170187,090421634
120916,147707382
60393,9508719191
47602,438558277
593996,756087348
83095,8699701851
208369,679242757
95393,6741709207
43457,4637223713
38105,2608990668
63682,1376775985
88470,8512443698
