"x"
102138,508399804
4135,01302931549
48721,2515042342
19081,0214520556
14052,1310262225
77092,6507720964
9169,34190858356
64961,8344207018
7066,50667211868
15338,9539655682
16052,4340536035
196662,815881163
7900,75150253098
67073,2290848662
22500,4642863686
65353,8301953517
84731,1189031783
