"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;1001;"185-2";1;100;649;1685;"P";78;TRUE;1;"FGz";503,276651688776;502,506316794503;1;"G2"
2;32839;"6186-1";2;80;644;2342;"G";80;TRUE;1;"FGz";556,357358569549;682,444907837691;1,22663050524276;"s90"
3;41816;"185-2";1;100;609;1685;"P";78;TRUE;1;"FGz";503,276651688776;502,506316794503;1;"G2"
4;43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz";498,07686857548;502,506316794503;1,00889310164451;"G2"
5;43108;"189-2";1;90;619;1786;"G";78;FALSE;1;"FGz";554,725353649197;682,444907837691;1,23023925866793;"s90"
6;43109;"189-2";1;90;619;1786;"G";78;TRUE;1;"FGz";554,725353649197;682,444907837691;1,23023925866793;"s90"
7;43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz";499,760234745063;682,444907837691;1,36554463599093;"s90"
8;43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz";499,760234745063;682,444907837691;1,36554463599093;"s90"
9;43940;"182-1";1;100;669;1686;"P";78;FALSE;1;"FGz";498,345514673602;502,506316794503;1,00834923160415;"G2"
10;43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz";498,07686857548;502,506316794503;1,00889310164451;"G2"
11;43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz";498,07686857548;502,506316794503;1,00889310164451;"G2"
12;47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz";476,24431923425;502,506316794503;1,05514395972739;"G2"
13;48400;"185-2";1;90;369;1705;"P";65;TRUE;1;"NGz";525,952672027362;682,444907837691;1,29754052813746;"s90"
14;48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz";468,829936811837;502,506316794503;1,0718306945407;"G2"
15;48435;"155-1";1;100;579;1123;"P";67;TRUE;1;"Gz";468,829936811837;502,506316794503;1,0718306945407;"G2"
16;48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz";461,23418752578;502,506316794503;1,08948193864406;"G2"
17;48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz";448,755855467238;502,506316794503;1,11977662390901;"G2"
18;50142;"151-1";1;100;699;1593;"P";78;TRUE;1;"FGz";495,330427114311;502,506316794503;1,01448707627754;"G2"
19;50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz";476,093852585594;502,506316794503;1,05547743174054;"G2"
20;50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz";493,721997516041;502,506316794503;1,01779203544233;"G2"
21;50521;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz";502,506316794503;502,506316794503;1;"G2"
22;50524;"294-1";1;80;414;1279;"P";70;FALSE;0;"NGz";876,808216840436;876,808216840436;1;"no"
23;52264;"155-1";1;100;719;1323;"P";69;FALSE;1;"FGz";483,963555387067;502,506316794503;1,03831437553724;"G2"
24;52290;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz";488,371856631382;502,506316794503;1,02894200386692;"G2"
