"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;57;"185-2";1;100;279;1685;"P";70;TRUE;1;"NGz";503,276651688776;502,506316794503;1;"G2"
2;43854;"185-2";1;100;419;685;"P";80;TRUE;1;"FGz";436,889953946585;502,506316794503;1,15018968107456;"G2"
3;44962;"185-2";1;100;629;1685;"P";70;FALSE;1;"FGz";503,276651688776;502,506316794503;1;"G2"
4;45705;"189-2";1;90;569;1186;"P";78;TRUE;1;"NGz";493,368296526793;572,139409070616;1,15965985876749;"s90"
5;46386;"155-1";1;100;619;1423;"P";67;FALSE;1;"FGz";492,022352499543;572,139409070616;1,16283214810072;"s90"
6;46669;"151-1";2;100;409;1718;"P";64;FALSE;1;"FGz";447,123063392791;502,506316794503;1,12386579431054;"G2"
7;47398;"140-1";1;100;616;1083;"P";70;FALSE;1;"NGz";498,70322654285;572,139409070616;1,14725427592848;"s90"
8;47762;"155-1";1;100;419;723;"P";80;FALSE;1;"FGz";441,707912382907;502,506316794503;1,13764391061868;"G2"
9;47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz";476,24431923425;502,506316794503;1,05514395972739;"G2"
10;47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz";476,093852585594;502,506316794503;1,05547743174054;"G2"
11;47773;"151-1";4;90;589;3736;"P";56;FALSE;1;"FGz";480,985663219727;572,139409070616;1,18951447583844;"s90"
12;47777;"151-1";4;90;589;3736;"P";56;FALSE;1;"FGz";480,985663219727;572,139409070616;1,18951447583844;"s90"
13;47795;"185-2";1;90;419;1885;"P";58;TRUE;1;"NGz";537,631905914094;572,139409070616;1,06418425464882;"s90"
14;47923;"185-2";4;90;563;3685;"P";55;FALSE;1;"FGz";480,577601724163;572,139409070616;1,19052450013891;"s90"
15;47925;"185-2";4;90;563;3685;"P";55;FALSE;1;"FGz";480,577601724163;572,139409070616;1,19052450013891;"s90"
