"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;59;"264-1";1;90;473;2106;"P";65;FALSE;0;"NGz";600,862563837068;600,862563837068;1;"no"
2;60765;"140-1";1;100;506;783;"P";86;TRUE;1;"NGz";467,058085925761;553,979947127541;1,18610503451512;"G3"
3;62246;"155-1";1;100;419;723;"P";86;TRUE;1;"NGz";441,707912382907;553,979947127541;1,25417709666769;"G3"
4;32851;"185-2";1;100;599;1335;"P";75;TRUE;1;"NGz";477,8172404082;553,979947127541;1,15939715078986;"G3"
5;41302;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
6;41306;"189-2";1;100;629;1686;"P";70;TRUE;1;"NGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
7;41307;"189-2";1;110;629;1686;"P";70;FALSE;1;"FGz";498,07686857548;553,979947127541;1,11223785338987;"G3"
8;41360;"145-2";1;100;628;1480;"P";70;FALSE;1;"FGz";500,428787627323;553,979947127541;1,10701054940128;"G3"
9;41361;"145-2";1;120;628;1680;"P";70;TRUE;1;"FGz";520,48741575077;662,002218059334;1,27188899870795;"s90"
10;42313;"6186-1";1;100;639;1684;"P";80;TRUE;1;"FGz";503,199131868519;553,979947127541;1,10091594369501;"G3"
11;42331;"189-2";1;100;649;1886;"G";69;TRUE;1;"GzG";542,384503687847;662,002218059334;1,22054043498324;"s90"
12;42357;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
13;42465;"185-2";1;100;619;1885;"G";80;TRUE;1;"GzG";549,087623545267;662,002218059334;1,20564039266632;"s90"
14;43303;"185CL1-1";1;100;599;984;"P";80;TRUE;1;"FGz";454,791070103033;553,979947127541;1,218097679451;"G3"
15;43304;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
16;43305;"185-2";1;100;639;1685;"P";80;FALSE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
17;43555;"145-2";1;100;598;1879;"G";72;TRUE;1;"GzG";574,786903967805;662,002218059334;1,15173504039406;"s90"
18;45701;"145-2";1;100;517;2180;"G";65;TRUE;1;"GzG";601,45386677602;662,002218059334;1,10066998422983;"s90"
19;46327;"139-1";1;100;616;786;"P";70;FALSE;1;"NGz";467,412510263576;553,979947127541;1,185205648037;"G3"
20;47302;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
21;47306;"155-1";1;100;619;1573;"P";70;FALSE;1;"FGz";504,84328877338;553,979947127541;1,0973305171067;"G3"
22;47307;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
23;47309;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz";492,022352499543;553,979947127541;1,12592434939845;"G3"
24;47410;"151-1";1;90;569;2418;"P";58;TRUE;1;"FGz";574,60184668729;662,002218059334;1,15210597020515;"s90"
25;47437;"155-1";1;100;619;823;"P";71;FALSE;1;"FGz";448,149852550641;553,979947127541;1,23614889969185;"G3"
26;47754;"155-1";1;90;519;2088;"P";56;FALSE;1;"FGz";563,009548633629;662,002218059334;1,1758276918499;"s90"
27;47761;"185-2";1;100;419;1885;"G";62;FALSE;1;"GzG";549,087623545267;662,002218059334;1,20564039266632;"s90"
28;48442;"151-1";1;90;499;2418;"P";63;TRUE;1;"FGz";574,60184668729;662,002218059334;1,15210597020515;"s90"
29;48571;"145-2";1;90;568;2380;"G";63;FALSE;1;"GzG";629,892040019016;629,892040019016;1;"no"
30;49315;"185-2";1;100;454;995;"P";70;TRUE;1;"NGz";455,538486587863;553,979947127541;1,21609910784276;"G3"
31;49386;"155-1";1;100;619;1573;"P";70;TRUE;1;"NGz";504,84328877338;553,979947127541;1,0973305171067;"G3"
32;49390;"185-2";1;90;619;2385;"P";70;TRUE;1;"NGz";573,398983067931;662,002218059334;1,15452283245662;"s90"
33;49391;"185-2";1;90;499;1085;"P";55;TRUE;1;"NGz";489,456511810236;553,979947127541;1,13182669708217;"G3"
34;49397;"155-1";1;100;619;1123;"P";70;TRUE;1;"NGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
35;49408;"155-1";1;100;619;1123;"P";70;TRUE;1;"NGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
36;49409;"155-1";1;100;619;1123;"P";69;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
37;50213;"145-2";1;90;598;2080;"G";70;TRUE;1;"GzG";591,990602075961;662,002218059334;1,11826474227439;"s90"
38;50549;"145-2";1;100;608;1680;"P";78;FALSE;1;"FGz";520,48741575077;662,002218059334;1,27188899870795;"s90"
39;51010;"155-1";1;100;499;1723;"P";65;FALSE;1;"NGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
40;51360;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
41;51362;"155-1";1;100;619;1723;"P";67;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
42;51366;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
43;51372;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
44;51374;"155-1";1;100;599;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
45;51378;"155-1";1;100;569;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
46;51382;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
47;51492;"155-1";1;100;659;1913;"G";65;FALSE;1;"GzG";575,328930622893;662,002218059334;1,15064997225605;"s90"
48;51513;"155-1";1;100;509;1723;"P";65;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
49;51515;"155-1";1;100;509;1723;"P";65;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
50;51519;"155-1";1;100;594;1723;"P";65;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
51;51525;"155-1";1;100;594;1723;"P";65;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
52;51535;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
53;51543;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
54;52421;"155-1";1;80;639;1723;"P";40;FALSE;1;"FGz";562,99538803629;562,99538803629;1;"no"
55;52423;"155-1";1;100;639;2123;"G";68;FALSE;1;"GzG";592,84316948591;662,002218059334;1,11665656641266;"s90"
56;52429;"155-1";1;100;639;2123;"G";68;FALSE;1;"GzG";592,84316948591;662,002218059334;1,11665656641266;"s90"
57;52560;"155-1";1;100;689;1723;"P";68;FALSE;1;"Gz";518,721061789015;553,979947127541;1,06797272741716;"G3"
58;52566;"155-1";1;100;648;1643;"P";68;FALSE;1;"FGz";511,17323340066;553,979947127541;1,08374208767173;"G3"
59;52568;"155-1";1;100;689;1723;"P";68;FALSE;1;"FGz";518,721061789015;553,979947127541;1,06797272741716;"G3"
60;53897;"295-1";1;80;414;579;"P";50;FALSE;0;"NGz";638,441275801072;638,441275801072;1;"no"
61;53898;"295-1";1;80;214;479;"P";50;FALSE;0;"NGz";615,413351229051;615,413351229051;1;"no"
62;60001;"155-1";1;100;534;1123;"P";67;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
63;60002;"155-1";1;100;534;1123;"P";69;FALSE;1;"FGz";468,829936811837;553,979947127541;1,18162238293643;"G3"
64;60004;"155-1";1;100;619;1323;"P";71;FALSE;1;"NGz";483,963555387067;553,979947127541;1,14467286009682;"G3"
65;60005;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz";492,022352499543;553,979947127541;1,12592434939845;"G3"
66;60010;"155-1";1;100;619;1523;"P";71;FALSE;1;"NGz";500,463319195555;553,979947127541;1,10693416655992;"G3"
67;60013;"155-1";1;100;619;1523;"P";70;FALSE;1;"FGz";500,463319195555;553,979947127541;1,10693416655992;"G3"
68;60070;"155-1";1;100;577;1323;"P";58;FALSE;1;"FGz";483,963555387067;553,979947127541;1,14467286009682;"G3"
69;60071;"140-1";1;100;579;783;"P";68;FALSE;1;"FGz";467,058085925761;553,979947127541;1,18610503451512;"G3"
70;60403;"151-1";1;90;464;2118;"P";66;TRUE;1;"FGz";552,323069760066;553,979947127541;1,00299983371724;"G3"
71;60404;"155-1";1;100;464;823;"P";80;TRUE;1;"FGz";448,149852550641;553,979947127541;1,23614889969185;"G3"
72;60429;"155-1";1;90;599;1323;"P";65;FALSE;1;"FGz";506,811264296417;553,979947127541;1,09306952341836;"G3"
73;60520;"185-2";1;90;469;2635;"P";56;FALSE;1;"FGz";593,63315025473;662,002218059334;1,11517056918952;"s90"
74;60526;"185-2";1;90;499;2755;"P";57;FALSE;1;"FGz";604,090594291464;662,002218059334;1,09586579283823;"s90"
75;60536;"185-2";1;90;499;2735;"P";58;FALSE;1;"Gz";602,308647680442;662,002218059334;1,09910794176504;"s90"
76;60585;"155-1";1;90;469;2223;"P";57;FALSE;1;"FGz";575,096272638294;662,002218059334;1,15111547327955;"s90"
77;60591;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz";448,149852550641;553,979947127541;1,23614889969185;"G3"
78;60621;"155-1";1;100;499;823;"P";100;FALSE;1;"FGz";448,149852550641;553,979947127541;1,23614889969185;"G3"
79;60638;"185-2";1;90;499;2785;"P";52;FALSE;1;"NGz";606,795154864956;662,002218059334;1,09098138433005;"s90"
80;60639;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz";448,149852550641;553,979947127541;1,23614889969185;"G3"
81;60652;"185-2";1;90;499;2785;"P";52;FALSE;1;"NGz";606,795154864956;662,002218059334;1,09098138433005;"s90"
82;60692;"185-2";1;90;499;2785;"P";52;FALSE;1;"FGz";606,795154864956;662,002218059334;1,09098138433005;"s90"
83;60910;"185-2";1;90;469;2245;"P";58;TRUE;1;"FGz";562,82419202477;662,002218059334;1,1762149307722;"s90"
84;60912;"185-2";1;90;469;2245;"P";58;TRUE;1;"FGz";562,82419202477;662,002218059334;1,1762149307722;"s90"
85;62143;"185-2";1;90;439;2295;"G";56;TRUE;1;"NGz";593,330945297152;662,002218059334;1,11573856598326;"s90"
86;62148;"185-2";1;90;599;935;"P";70;TRUE;1;"NGz";481,368422415126;553,979947127541;1,15084397175059;"G3"
87;63349;"143-6";1;100;467;882;"P";70;TRUE;1;"NGz";480,705912112479;553,979947127541;1,15243006829905;"G3"
88;69052;"185-2";1;100;619;985;"P";80;TRUE;1;"NGz";454,913922669088;553,979947127541;1,21776872397576;"G3"
89;69068;"264-1";1;80;543;3456;"P";63;FALSE;0;"NGz";748,030440160666;748,030440160666;1;"no"
90;69088;"185-2";1;100;619;985;"P";80;TRUE;1;"NGz";454,913922669088;553,979947127541;1,21776872397576;"G3"
91;69199;"216-1";1;100;332;677;"P";68;FALSE;0;"NGz";578,95902572228;578,95902572228;1;"no"
92;69247;"250-1";1;100;620;1106;"P";70;FALSE;0;"NGz";518,196933907029;662,002218059334;1,27751087423089;"s90"
93;69359;"66-1";1;90;620;1076;"P";68;FALSE;0;"NGz";521,725342880964;662,002218059334;1,26887111598559;"s90"
94;69363;"145-2";1;90;398;1820;"P";62;TRUE;1;"NGz";543,302133399881;662,002218059334;1,21847895924253;"s90"
95;69374;"Re 421-1";1;100;635;1475;"P";70;FALSE;1;"FGz";495,910802096028;553,979947127541;1,11709594706564;"G3"
96;69375;"Re 421-1";1;100;635;1385;"P";80;FALSE;1;"FGz";489,004317806046;553,979947127541;1,13287332433589;"G3"
97;69399;"ER 20D-2";1;100;559;1280;"P";77;FALSE;0;"FGz";628,247389164498;628,247389164498;1;"no"
98;75834;"Re 421-1";1;100;590;1684;"P";68;TRUE;1;"NGz";512,653737809545;553,979947127541;1,08061232420654;"G3"
99;75852;"Re 421-1";1;100;595;1370;"P";68;TRUE;1;"NGz";487,869900484532;553,979947127541;1,13550753300696;"G3"
100;79383;"146-3";1;90;419;1684;"P";59;TRUE;1;"NGz";525,480586920469;553,979947127541;1,05423484885348;"G3"
101;79421;"185-2";1;100;629;1685;"P";80;TRUE;1;"NGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
102;79422;"185-2";1;100;649;1685;"P";80;FALSE;1;"NGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
103;83736;"145-2";1;100;517;1079;"P";70;TRUE;1;"NGz";467,382109853291;553,979947127541;1,1852827385743;"G3"
104;83760;"Re 482-2";1;90;399;2064;"P";56;TRUE;1;"NGz";543,669879784875;553,979947127541;1,0189638376633;"G3"
105;83763;"Re 421-1";1;100;395;735;"P";68;TRUE;1;"NGz";443,682572599796;553,979947127541;1,24859523753986;"G3"
106;83842;"151-1";1;100;414;598;"P";76;TRUE;1;"NGz";432,291602059224;553,979947127541;1,28149597283096;"G3"
107;90966;"264-1";1;100;583;976;"P";87;FALSE;0;"FGz";470,24285953965;553,979947127541;1,17807200234761;"G3"
108;91037;"264-1";1;90;473;2106;"P";65;FALSE;0;"NGz";600,862563837068;600,862563837068;1;"no"
109;91038;"264-1";1;90;473;876;"P";100;FALSE;0;"FGz";484,454982453784;553,979947127541;1,14351171355821;"G3"
110;91049;"185-2";1;100;608;1085;"P";75;TRUE;1;"NGz";461,23418752578;553,979947127541;1,20108171100516;"G3"
111;91210;"185-2";1;90;619;2485;"P";60;TRUE;1;"NGz";581,267535284856;662,002218059334;1,13889418877473;"s90"
112;91275;"Re 482-2";1;100;589;884;"P";68;TRUE;1;"NGz";446,457756535906;553,979947127541;1,24083396249156;"G3"
113;95020;"185CL1-1";1;90;619;2384;"G";67;FALSE;1;"GzG";599,915914613198;662,002218059334;1,1034916759729;"s90"
114;95069;"189-2";1;100;519;1786;"P";89;TRUE;1;"FGz";505,243774163783;553,979947127541;1,09646070957414;"G3"
115;95105;"142-1";2;90;506;2865;"P";58;FALSE;1;"FGz";590,772363693401;590,772363693401;1;"no"
116;95641;"143-6";1;100;580;782;"P";67;FALSE;1;"FGz";470,009204660738;553,979947127541;1,17865765528446;"G3"
117;99606;"185-2";1;100;649;1685;"P";75;FALSE;1;"FGz";503,276651688776;553,979947127541;1,10074636935496;"G3"
118;99668;"155-1";1;100;577;1323;"P";58;FALSE;1;"FGz";483,963555387067;553,979947127541;1,14467286009682;"G3"
119;42330;"189-2";1;100;625;1886;"G";69;TRUE;1;"NGz";542,384503687847;662,002218059334;1,22054043498324;"s90"
120;42346;"185-2";1;100;569;2075;"P";62;TRUE;1;"NGz";535,933961322281;553,979947127541;1,03367203257792;"G3"
