"X";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS";"T10km";"T10SYS";"STABFQ";"NAME"
1;91;"155-1";1;80;369;2123;"P";54;FALSE;1;"NGz";587,317450852102;883,367468423894;1,50407154962324;"s90"
2;93;"G1206-1";1;80;365;2090;"P";60;FALSE;0;"NGz";848,34885522398;883,367468423894;1,04127855302011;"s90"
3;1001;"185-2";1;100;649;1685;"P";75;TRUE;1;"FGz";503,276651688776;557,68511264942;1,10810845442178;"G1"
4;1017;"189-2";1;100;719;2286;"G";65;FALSE;1;"GzG";574,388268738213;883,367468423894;1,53792742035702;"s90"
5;32846;"189-2";1;100;619;1886;"G";85;TRUE;1;"NGz";542,384503687847;883,367468423894;1,62867386958439;"s90"
6;43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz";498,07686857548;557,68511264942;1,1196767965644;"G1"
7;43556;"66-1";1;100;601;1425;"P";68;FALSE;0;"FGz";576,018897694405;883,367468423894;1,53357376287426;"s90"
8;43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz";498,07686857548;557,68511264942;1,1196767965644;"G1"
9;47080;"189-2";1;100;719;2286;"G";65;TRUE;1;"GzG";574,388268738213;883,367468423894;1,53792742035702;"s90"
10;47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz";476,24431923425;557,68511264942;1,17100633041905;"G1"
11;47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz";476,093852585594;557,68511264942;1,17137642004978;"G1"
12;47782;"151-1";1;100;619;1318;"P";76;TRUE;1;"FGz";476,093852585594;557,68511264942;1,17137642004978;"G1"
13;47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz";476,093852585594;557,68511264942;1,17137642004978;"G1"
14;47959;"155-1";1;100;419;1638;"P";75;FALSE;1;"FGz";510,712984373544;557,68511264942;1,09197363237885;"G1"
15;48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz";468,829936811837;557,68511264942;1,18952538833552;"G1"
16;48700;"140-1";2;100;618;1366;"P";76;FALSE;1;"FGz";457,339197435583;557,68511264942;1,21941245311249;"G1"
