"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#07:52:42.17#102:23:15.60#13:37:51.19#18:40:08.05#22:43:18.14#21:57:01.11#19:57:31.03#14:48:12.28#16:03:00.08#100:15:39.37#12:36:18.74#08:27:18.47#11:21:44.11#19:01:47.05#102:10:18.25#102:49:48.38#13:05:30.35#14:22:32.10#23:11:49.29#06:52:29.12#10:15:18.39#22:58:21.03#08:42:11.50#06:07:50.73#10:56:06.62#22:24:07.37#101:34:49.66#06:36:47.39#10:29:40.71#19:52:36.61#23:52:16.07#03:57:11.38#06:29:50.16#10:08:59.56#12:15:26.17#101:13:42.77#08:49:13.76#100:59:28.50#103:18:04.12#10:22:41.11#102:09:25.08#05:27:18.46#22:45:28.48#18:13:08.11#102:13:41.31#17:36:39.39#06:07:57.48#10:27:17.06#11:21:32.65#101:47:34.41#08:54:29.60#12:30:26.88#17:01:10.49";"#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi";"#0.83#0.62#0.55#0.35#0.54#0.47#0.56#0.52#0.41#0.82#0.27#0.37#0.37#0.36#0.41#0.36#0.5#0.5#0.5#0.5#0.55#0.46#0.4#0.36#0.41#0.41#0.36#0.56#0.56#0.56#0.5#0.55#0.56#0.56#0.56#0.41#0.35#0.36#0.31#0.26#0.44#0.64#0.81#0.08#0.4#0.38#0.48#0.74#0.92#0.91#0.79#0.77#0.91"
"s90";"#101:26:28.55#19:44:11.75#104:48:36.78#102:18:12.26#16:21:59.88#21:35:14.27#17:29:04.75#106:20:40.69#23:45:46.81#14:06:48.73#100:47:58.87#103:13:26.42#08:44:24.55#19:19:02.38#16:52:12.92#18:18:26.45#13:10:12.93#100:34:21.32";"#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi";"#0.49#0.58#0.45#0.53#0.43#0.45#0.48#0.45#0.44#0.44#0.54#0.46#0.29#0.5#0.54#0.7#0.16#0.37"
