"SYS";"TIME";"DIRECTION";"RELATION"
"G1";"#19:38:06.75#00:52:48.64#102:22:06.77#22:59:54.82#102:31:11.00#105:29:57.26#20:11:04.39#104:56:59.33#21:20:53.07#09:43:37.59#21:57:06.73#09:58:48.88#16:08:14.42#102:27:52.40#13:50:43.59#105:13:39.02#107:47:52.36#12:15:32.29#111:56:03.43#102:55:58.28#18:20:59.96#06:54:11.64#21:39:32.07#03:04:27.91#08:03:54.01#18:37:59.23#10:44:25.60#22:12:54.01#09:51:10.79#22:36:49.08#05:06:11.54#13:02:01.99#13:15:18.01#20:53:01.02#09:20:57.80#103:19:36.56#13:13:42.00#14:24:31.08#00:07:52.29#20:47:32.72#01:06:46.71#12:03:41.88#03:18:08.12#18:04:12.27#09:49:01.46#20:25:31.91#17:13:32.15#22:53:05.60#23:22:27.34#11:51:59.60#09:42:43.45#14:28:27.44";"#Ri#Ri#GRi#Ri#GRi#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#GRi#Ri";"#0.71#0.16#0.13#0.04#0.22#0.01#0.02#0.0600000000000001#0.04#0.02#0.02#0.04#0.76#0.79#0.8#0.8#0.69#0.26#0.18#0.03#0.0600000000000001#0.02#0.01#0.03#0.03#0.22#0.03#0.03#0.02#0.02#0.02#0.02#0.05#0.05#0.09#0.11#0.01#0.01#0.15#0.17#0.17#0.15#0.17#0.15#0.17#0.15#0.09#0.1#0.08#0.94#0.17#0.94"
"s90";"#21:00:40.83#20:32:00.59#04:14:04.69#13:18:50.88#11:43:05.53#09:12:04.08#21:22:56.26#06:31:42.00#14:06:13.81#12:37:54.00#19:51:56.90#22:06:36.91#07:54:52.09#01:33:15.69#03:26:16.55#20:42:29.99#21:30:13.57#03:50:44.45#22:52:21.09#13:10:29.53";"#Ri#GRi#GRi#GRi#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri";"#0.6#0#0.04#0.04#0.03#0.0600000000000001#0.01#0.25#0.5#0.25#0.6#0.6#0.53#0.71#0.67#0.71#0.96#0.64#0.63#0.3"
