"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#15:50:59.32#13:05:27.57#19:52:17.43#12:57:41.28#16:09:51.89#100:48:22.28#104:46:41.65#105:10:16.29#14:57:44.68#19:44:54.14#07:44:28.63#104:41:56.12#06:44:29.37#12:09:26.30#12:32:16.85#15:50:55.13#19:22:54.03#101:55:59.90#17:49:09.37#21:49:57.83#22:16:34.82#16:53:57.66#23:42:57.15#101:27:01.78#22:40:33.61#100:23:15.53#101:41:58.62#10:53:00.91#15:31:39.26#100:13:47.68#22:28:58.57#19:47:01.63#13:46:22.48#15:22:35.56#100:26:11.65#06:04:23.52#09:29:30.97#22:11:19.73#06:58:18.73#14:13:59.73#101:04:38.95#105:22:53.84#18:25:39.16#21:45:34.10#07:07:23.10#100:04:02.60#19:00:37.34#102:41:59.58#103:08:36.72#12:07:39.73#08:45:36.70#101:35:30.50#04:53:11.73#21:24:20.76#103:16:10.48#114:24:36.96#101:46:54.73#12:59:27.69#23:51:44.88#106:27:57.87#100:57:54.03#100:46:32.03#100:41:57.40#20:42:10.86#03:40:46.18#22:28:20.68#10:27:19.19#05:59:16.77#17:28:33.37#08:10:46.13#03:49:13.82#102:21:20.78#22:38:02.91#05:06:47.72";"#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri";"#0.29#0.62#0.64#0.67#0.68#0.44#0.56#0.54#0.58#0.62#0.56#0.48#0.24#0.58#0.57#0.72#0.63#0.49#0.76#0.56#0.67#0.68#0.59#0.56#0.69#0.68#0.69#0.79#0.68#0.57#0.77#0.82#0.61#0.61#0.61#0.61#0.57#0.66#0.65#0.65#0.69#0.69#0.79#0.78#0.76#0.76#0.81#0.8#0.5#0.78#0.77#0.7#0.56#0.79#0.79#0.84#0.73#0.7#0.4#0.69#0.53#0.7#0.66#0.73#0.65#0.84#0.66#0.52#0.66#0.65#0.7#0.1#0.62#0.05"
"s90";"#12:32:15.24#14:09:25.61#09:58:25.83#10:51:30.36#104:59:17.06#17:40:01.49#11:36:31.89#10:07:35.69#106:07:10.18#23:32:58.28#102:08:48.31#23:55:27.22#18:38:44.41#15:36:05.69#102:37:39.73#18:50:49.87#15:33:55.16#13:58:48.90#16:05:45.65";"#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi";"#0.5#0.62#0.63#0.69#0.65#0.71#0.7#0.71#0.71#0.72#0.67#0.71#0.59#0.63#0.58#0.51#0.51#0.14#0.37"
