"SYS";"TIME";"DIRECTION";"RELATION"
"G6";"#14:49:37.18#18:58:27.71#20:30:30.76#14:32:04.81#15:48:49.52#08:55:24.08#18:28:08.26#19:43:15.74#02:08:45.34#18:10:31.05#109:34:59.50#101:28:07.99#108:50:19.59#10:40:23.83#15:26:34.01#11:50:16.40#109:17:37.15#11:13:57.86#07:15:06.91#15:49:23.19#16:17:44.96#14:02:38.28#12:03:20.48#109:44:30.66#23:45:06.68#102:33:04.49#21:50:29.70#16:59:32.27#101:48:11.21#20:39:24.53#103:57:02.88#17:36:37.05#19:55:11.75#104:45:25.18#14:01:16.61#19:53:34.76#21:16:27.65#18:57:13.09#17:59:06.82#18:38:00.96#103:36:41.50#02:36:01.61#05:09:51.96#10:55:22.17#18:15:10.60#18:44:29.99#17:22:32.62#18:48:05.97#113:25:10.65#20:11:12.50#05:48:35.73#105:11:32.03#14:56:36.00#108:10:27.46#13:42:31.72#00:39:06.44#13:31:26.35#11:45:49.44#104:59:43.00#101:50:21.72#105:24:43.96#01:58:23.77#18:27:02.66#106:12:56.59#20:28:43.70#109:59:31.56#01:09:45.66#03:07:18.00#07:26:48.84#10:56:26.34#13:15:50.38#16:47:11.85#04:51:37.60#11:23:46.71#20:53:24.60#101:00:09.54#23:45:40.38#19:06:09.02#17:12:39.43#18:26:30.37";"#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#GRi#Ri#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi#GRi#GRi#Ri";"#0.14#0.14#0.1#0.11#0.12#0.12#0.11#0.0600000000000001#0.1#0.21#0.01#0.17#0.01#0.12#0.14#0.16#0.16#0.23#0.13#0.16#0.05#0.05#0.09#0.05#0.0600000000000001#0.05#0.26#0.1#0.09#0.01#0.15#0.06#0.06#0.11#0.01#0.0600000000000001#0.15#0.05#0.01#0.01#0.01#0#0#0.01#0.01#0.01#0.01#0.06#0.05#0.05#0.03#0.01#0#0.0600000000000001#0.0600000000000001#0.09#0.06#0.0600000000000001#0.32#0#0.14#0.17#0.19#0.11#0.19#0.01#0.01#0.02#0.01#0.01#0.01#0.01#0.02#0.02#0.02#0.02#0.05#0.04#0.05#0.02"
"s90";"#06:28:31.55#12:32:50.57#13:57:49.70#13:27:43.93#14:12:42.86#21:31:56.91#06:28:34.00#05:32:49.27#21:15:01.81#22:51:44.63#08:58:07.98#20:09:27.63#12:58:29.72#21:37:00.27#06:39:41.27";"#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#GRi#GRi#GRi";"#0.09#0.15#0.11#0.03#0.09#0.02#0.1#0.01#0.01#0.01#0.05#0.04#0.1#0.09#0.03"
