"SYS";"TIME";"DIRECTION";"RELATION"
"G5";"#21:58:51.15#13:32:54.61#16:59:56.84#15:51:59.82#14:29:47.49#07:31:08.37#09:25:55.56#18:28:52.22#22:28:04.48#00:43:17.65#03:30:08.80#06:30:07.36#14:21:19.13#21:31:38.37#04:21:54.80#07:02:13.60#11:21:19.98#13:58:00.92#19:27:53.09#23:21:27.41#23:42:19.07#16:30:40.58#15:25:14.06#19:02:03.88#09:05:33.24#13:43:23.62#13:55:01.15";"#Ri#GRi#GRi#Ri#Ri#GRi#GRi#GRi#GRi#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi";"#0.01#0.01#0#0.01#0.32#0.03#0.03#0.03#0.03#0.01#0.01#0.01#0.01#0.01#0.04#0.04#0.04#0.04#0.04#0.04#0.67#0.71#0.76#0.79#0.42#0.5#0.02"
"s90";"#09:30:26.17";"#Ri";"#0.13"
