"SYS";"TIME";"DIRECTION";"RELATION"
"G9";"#14:30:16.18#101:43:06.11#11:10:49.38#04:04:46.70#23:52:49.27#16:46:05.07#22:20:21.12#104:23:56.16#100:16:27.14#08:06:12.40#16:28:30.96#17:05:05.54#103:38:33.32#103:33:51.72#22:25:19.49#15:19:36.58#08:38:14.03#02:19:45.51#22:29:17.37#19:47:18.82#11:09:53.45#20:02:58.13#10:22:17.41#19:55:00.37#23:28:21.07#09:17:41.05#21:19:19.43#102:33:38.99#02:05:09.25#09:37:32.58#18:50:09.48#08:37:50.64#17:15:48.81#101:10:26.64#01:20:41.07#04:24:57.50#16:11:44.16#06:37:21.19#102:18:06.19#05:10:33.90#102:41:03.23#07:11:17.38#09:31:44.55#20:32:16.91#105:44:57.24#13:26:54.60#23:29:51.30";"#GRi#Ri#GRi#Ri#GRi#Ri#Ri#GRi#GRi#GRi#Ri#Ri#GRi#GRi#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#GRi#GRi#Ri#GRi#GRi#Ri#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#GRi#GRi#GRi";"#0.76#0.66#0.02#0.02#0.22#0.01#0.02#0.02#0.02#0.22#0.02#0.02#0.02#0.02#0.03#0.03#0.03#0.03#0.02#0.01#0.58#0.02#0.02#0.02#0.02#0.02#0.0600000000000001#0.02#0.03#0.03#0.03#0.19#0.03#0.03#0.01#0.04#0.04#0.24#0.49#0.03#0.02#0.03#0.03#0.01#0.01#0.01#0.01"
"s90";"#19:15:09.45#18:47:23.42#11:19:52.05#102:02:16.96#104:31:29.03#21:26:29.58#102:45:12.09#106:08:40.69#101:34:57.37#16:51:24.84#17:16:34.18#105:42:02.41#103:42:24.86#16:31:29.81";"#Ri#GRi#Ri#GRi#GRi#GRi#GRi#GRi#Ri#GRi#GRi#GRi#GRi#GRi";"#0.02#0.22#0.04#0.02#0.01#0.04#0.04#0.19#0.6#0.02#0.04#0.02#0.04#0.01"
