"SYS";"TIME";"DIRECTION";"RELATION"
"s90";"#11:19:44.04#15:03:39.93#09:41:36.45#05:02:27.64#03:17:52.76#09:01:40.32#102:07:23.11#103:48:06.42";"#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri";"#0.48#0.64#0.48#0.65#0.46#0.4#0.3#0.52"
"G3";"#10:23:40.58#12:11:04.26#21:09:53.99#14:24:09.83#15:13:36.75#08:47:36.90#06:00:28.67#23:33:31.62#104:42:37.36#104:17:28.72#23:50:20.96#102:36:08.58#23:51:58.28#101:32:54.98#16:59:52.65#101:44:56.43#100:50:56.84#07:42:34.17#100:05:17.72#17:16:57.39#13:26:31.16#100:01:16.08#19:29:42.36#10:07:13.31#11:33:13.66#23:35:28.42#18:31:26.87#21:45:27.43#103:04:58.41#101:27:46.76";"#GRi#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#Ri#Ri#GRi#GRi#Ri#GRi#Ri";"#0.63#0.61#0.54#0.57#0.3#0.35#0.38#0.38#0.53#0.57#0.53#0.67#0.48#0.57#0.47#0.71#0.56#0.65#0.56#0.31#0.51#0.46#0.85#0.6#0.56#0.65#0.31#0.73#0.73#0.71"
