"SYS";"TIME";"DIRECTION";"RELATION"
"G3";"#06:42:59.88#15:40:28.03#18:20:52.30#17:42:20.03#106:09:44.74#19:48:51.56#09:28:02.33#15:10:56.49#105:29:38.71#14:25:08.12#18:09:20.90#07:45:02.82#22:11:36.65#10:29:21.01#16:29:07.45#12:17:13.54#15:18:40.70#05:57:05.89#19:00:32.51#105:15:05.17#15:23:01.07#102:41:37.79#103:43:55.03#17:49:53.35#105:23:35.67#00:08:40.37#10:51:58.28#22:01:49.73#18:42:32.26#19:28:26.07#09:56:15.56#06:52:50.39";"#GRi#Ri#GRi#Ri#Ri#GRi#Ri#GRi#Ri#Ri#GRi#Ri#Ri#GRi#GRi#Ri#GRi#Ri#Ri#Ri#Ri#GRi#Ri#GRi#Ri#Ri#Ri#GRi#Ri#Ri#Ri#Ri";"#0.88#0.86#0.82#0.79#0.8#0.79#0.8#0.8#0.8#0.78#0.82#0.77#0.83#0.77#0.8#0.77#0.77#0.77#0.77#0.78#0.77#0.76#0.8#0.35#0.86#0.02#0.39#0.36#0.39#0.43#0.31#0.3"
"s90";"#10:24:32.58#107:19:04.15#08:36:19.15#20:56:11.38#23:55:11.64#08:28:15.81#102:27:35.44#22:24:50.66#23:23:27.29#21:22:41.06#11:12:15.83#100:55:20.87#18:54:02.37#09:23:05.91#09:48:29.33";"#Ri#Ri#GRi#Ri#Ri#GRi#Ri#Ri#GRi#Ri#GRi#GRi#Ri#Ri#Ri";"#0.81#0.87#0.78#0.77#0.8#0.8#0.78#0.85#0.77#0.02#0.31#0.29#0.31#0.3#0.39"
