"SYS";"TIME";"DIRECTION";"RELATION"
"G4";"#22:41:29.30#02:52:36.99#01:39:06.00#13:50:01.80#09:32:22.65#15:36:05.78#04:44:24.00#11:11:54.00";"#GRi#GRi#Ri#Ri#GRi#GRi#Ri#Ri";"#0#0.08#0.04#0.04#0.08#0.08#0.17#0.17"
"G6";"#17:47:08.03#16:05:54.63#20:15:00.00";"#Ri#GRi#Ri";"#0.01#0.02#0.04"
"s90";"#18:04:33.23#05:31:40.31#13:29:15.28#06:22:49.46#10:35:12.35#07:13:30.00#12:32:14.95#06:25:57.72";"#GRi#GRi#GRi#GRi#Ri#Ri#GRi#GRi";"#0.09#0.87#0.87#0.62#0.75#0.18#0.09#0.1"
