"";"G12";"s90"
"0:00";0;0
"2:00";1;0
"4:00";2;0
"6:00";0;0
"8:00";3;0
"10:00";2;0
"12:00";3;1
"14:00";2;2
"16:00";4;0
"18:00";3;0
"20:00";5;0
"22:00";2;2
"24:00";8;2
"26:00";1;1
"28:00";3;0
"30:00";1;0
"32:00";2;0
"34:00";1;0
"36:00";1;0
"38:00";1;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
