"";"G12";"s90"
"0:00";2;0
"2:00";2;0
"4:00";1;1
"6:00";1;2
"8:00";3;0
"10:00";1;0
"12:00";3;0
"14:00";0;0
"16:00";2;0
"18:00";0;1
"20:00";2;1
"22:00";2;0
"24:00";5;1
"26:00";3;0
"28:00";2;1
"30:00";2;0
"32:00";1;1
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
