"";"G13";"s90"
"0:00";0;0
"2:00";4;0
"4:00";1;0
"6:00";5;1
"8:00";4;2
"10:00";3;0
"12:00";2;2
"14:00";7;0
"16:00";4;0
"18:00";3;0
"20:00";0;2
"22:00";5;1
"24:00";5;5
"26:00";3;1
"28:00";0;2
"30:00";0;0
"32:00";0;2
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
