"";"G12";"s90"
"0:00";1;0
"2:00";1;0
"4:00";6;0
"6:00";4;1
"8:00";12;1
"10:00";10;0
"12:00";9;0
"14:00";4;1
"16:00";4;2
"18:00";2;0
"20:00";7;0
"22:00";13;1
"24:00";21;2
"26:00";14;0
"28:00";10;0
"30:00";0;0
"32:00";0;0
"34:00";2;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
