"";"G11";"s90"
"0:00";2;0
"2:00";1;3
"4:00";2;1
"6:00";0;1
"8:00";2;1
"10:00";3;4
"12:00";0;4
"14:00";3;1
"16:00";2;2
"18:00";0;2
"20:00";1;1
"22:00";3;2
"24:00";0;2
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
