"";"G12";"s90"
"0:00";1;0
"2:00";1;0
"4:00";2;0
"6:00";3;0
"8:00";4;0
"10:00";2;2
"12:00";2;1
"14:00";4;0
"16:00";2;0
"18:00";9;0
"20:00";6;4
"22:00";2;1
"24:00";1;0
"26:00";4;0
"28:00";4;1
"30:00";3;1
"32:00";3;0
"34:00";0;0
"36:00";1;0
"38:00";0;1
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
