"";"G12";"s90"
"0:00";0;0
"2:00";1;0
"4:00";4;2
"6:00";6;1
"8:00";5;0
"10:00";8;1
"12:00";2;1
"14:00";7;2
"16:00";5;1
"18:00";7;1
"20:00";6;1
"22:00";9;0
"24:00";13;2
"26:00";4;1
"28:00";3;0
"30:00";2;0
"32:00";0;1
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
