"";"G12";"s90"
"0:00";0;0
"2:00";0;0
"4:00";2;0
"6:00";0;1
"8:00";3;0
"10:00";2;1
"12:00";1;0
"14:00";1;1
"16:00";3;1
"18:00";2;0
"20:00";2;1
"22:00";7;1
"24:00";4;1
"26:00";2;1
"28:00";0;0
"30:00";1;0
"32:00";1;0
"34:00";0;1
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
