"";"G1";"s90"
"0:00";1;0
"2:00";2;1
"4:00";1;1
"6:00";0;0
"8:00";2;1
"10:00";0;0
"12:00";1;1
"14:00";0;1
"16:00";1;0
"18:00";2;1
"20:00";1;1
"22:00";2;0
"24:00";0;0
"26:00";3;1
"28:00";2;0
"30:00";0;0
"32:00";0;0
"34:00";1;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
