"";"G14";"s90"
"0:00";1;1
"2:00";4;0
"4:00";4;1
"6:00";1;0
"8:00";3;1
"10:00";4;0
"12:00";5;1
"14:00";3;1
"16:00";4;1
"18:00";5;1
"20:00";3;1
"22:00";6;1
"24:00";2;0
"26:00";3;0
"28:00";1;1
"30:00";2;0
"32:00";1;0
"34:00";1;0
"36:00";0;0
"38:00";0;1
"40:00";1;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
