"";"G12";"s90"
"0:00";1;0
"2:00";4;0
"4:00";3;0
"6:00";9;0
"8:00";7;0
"10:00";7;0
"12:00";2;1
"14:00";2;0
"16:00";3;0
"18:00";6;0
"20:00";9;0
"22:00";7;0
"24:00";4;0
"26:00";6;0
"28:00";0;0
"30:00";0;0
"32:00";1;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
