"";"G11";"s90"
"0:00";1;1
"2:00";5;0
"4:00";5;3
"6:00";5;1
"8:00";4;2
"10:00";8;0
"12:00";4;0
"14:00";7;0
"16:00";7;0
"18:00";7;1
"20:00";4;4
"22:00";6;3
"24:00";8;2
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
