"";"G11";"s90"
"0:00";2;0
"2:00";0;1
"4:00";1;2
"6:00";3;1
"8:00";3;1
"10:00";4;4
"12:00";6;2
"14:00";1;2
"16:00";3;0
"18:00";2;2
"20:00";4;1
"22:00";6;2
"24:00";2;3
"26:00";5;1
"28:00";2;2
"30:00";3;0
"32:00";3;1
"34:00";0;1
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
