"";"G12";"s90"
"0:00";0;1
"2:00";0;0
"4:00";1;0
"6:00";1;1
"8:00";2;1
"10:00";4;0
"12:00";0;0
"14:00";2;1
"16:00";1;0
"18:00";2;1
"20:00";1;0
"22:00";3;2
"24:00";9;0
"26:00";9;1
"28:00";3;0
"30:00";5;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;1
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
