"";"G12";"s90"
"0:00";2;3
"2:00";0;4
"4:00";1;4
"6:00";1;3
"8:00";0;2
"10:00";1;2
"12:00";1;3
"14:00";2;2
"16:00";1;2
"18:00";1;2
"20:00";1;1
"22:00";2;3
"24:00";0;0
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
