"";"G12";"s90"
"0:00";0;0
"2:00";0;0
"4:00";2;0
"6:00";0;1
"8:00";0;1
"10:00";5;0
"12:00";1;2
"14:00";4;0
"16:00";4;0
"18:00";7;0
"20:00";4;2
"22:00";2;0
"24:00";3;0
"26:00";4;0
"28:00";4;0
"30:00";2;0
"32:00";6;0
"34:00";0;0
"36:00";1;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
