"";"G11";"s90"
"0:00";0;0
"2:00";1;1
"4:00";1;1
"6:00";2;0
"8:00";1;0
"10:00";2;0
"12:00";2;2
"14:00";1;1
"16:00";3;0
"18:00";1;2
"20:00";2;0
"22:00";3;1
"24:00";5;2
"26:00";3;0
"28:00";2;0
"30:00";1;0
"32:00";2;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
