"";"G12";"s90"
"0:00";3;1
"2:00";5;2
"4:00";8;1
"6:00";10;3
"8:00";9;2
"10:00";7;4
"12:00";6;1
"14:00";6;4
"16:00";7;1
"18:00";10;2
"20:00";13;1
"22:00";14;3
"24:00";11;1
"26:00";1;1
"28:00";0;1
"30:00";0;2
"32:00";1;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
