"x"
39251,1054818514
63682,1376775985
60393,9508719191
121416,152616233
11323,4377999121
83095,8699701851
43457,4637223713
88470,8512443698
96060,3473827227
47602,438558277
170187,090421634
583935,34683984
208369,679242757
42726,1921054502
